head_label,tail_label,head_name,tail_name
AB17083,BA6718,上身,下身
AB17083,CA2398,上身,下身
AB17083,BA6684,上身,下身
AB17083,DA9243,上身,下身
AB17083,BA6295,上身,下身
AB17083,CA2369,上身,下身
AB17083,DA8745,上身,下身
AB17083,DA9320,上身,下身
AB17083,DA9283,上身,下身
AB17083,DA8865,上身,下身
AB17083,DA9267,上身,下身
AB17083,BA6649,上身,下身
AB17083,DA9185,上身,下身
AB17083,DA8644,上身,下身
AB17083,DA8822,上身,下身
AB17083,BA6595,上身,下身
AB17083,CA2058,上身,下身
AB17083,BA6627,上身,下身
AB17083,DA8836,上身,下身
AB17083,CA2573,上身,下身
AB15345,CA2525,上身,下身
AB15345,CA2499,上身,下身
AB15345,BA6503,上身,下身
AB15345,CA2434,上身,下身
AB15345,CA2494,上身,下身
AB15345,CA2528,上身,下身
AB15345,BA6537,上身,下身
AB15345,BA6445,上身,下身
AB15345,BA6553,上身,下身
AB15345,BA2952,上身,下身
AB15345,DA9026,上身,下身
AB15345,DA9005,上身,下身
AB15345,CA2437,上身,下身
AB15345,DA9119,上身,下身
AB15345,DA9093,上身,下身
AB15345,CA2545,上身,下身
AB15345,BA6621,上身,下身
AB15345,CA2489,上身,下身
AB15345,CA2500,上身,下身
AB15345,BA6442,上身,下身
AB7570,BA5450,上身,下身
AB7570,DA9030,上身,下身
AB7570,BA2952,上身,下身
AB7570,DA9043,上身,下身
AB7570,CA2469,上身,下身
AB7570,DA9059,上身,下身
AB7570,BA6192,上身,下身
AB7570,CA2559,上身,下身
AB7570,DA8940,上身,下身
AB7570,DA8950,上身,下身
AB7570,CA2498,上身,下身
AB7570,BA6548,上身,下身
AB7570,CA2528,上身,下身
AB7570,BA6505,上身,下身
AB7570,BA6588,上身,下身
AB7570,BA6546,上身,下身
AB7570,BA6532,上身,下身
AB7570,DA9005,上身,下身
AB7570,BA6434,上身,下身
AB7570,CA2475,上身,下身
AB13843,BA6556,上身,下身
AB13843,BA5826,上身,下身
AB13843,CA2451,上身,下身
AB13843,CA2526,上身,下身
AB13843,BA5191,上身,下身
AB13843,BA6528,上身,下身
AB13843,DA9151,上身,下身
AB13843,BA6494,上身,下身
AB13843,DA8092,上身,下身
AB13843,BA6563,上身,下身
AB13843,BA6519,上身,下身
AB13843,BA6444,上身,下身
AB13843,CA2527,上身,下身
AB13843,DA9220,上身,下身
AB13843,CA2474,上身,下身
AB13843,CA2560,上身,下身
AB13843,BA6600,上身,下身
AB13843,BA6076,上身,下身
AB13843,BA5847,上身,下身
AB13843,BA6429,上身,下身
AB9218,CA2437,上身,下身
AB9218,DA9093,上身,下身
AB9218,CA2540,上身,下身
AB9218,BA6537,上身,下身
AB9218,BA6503,上身,下身
AB9218,BA6445,上身,下身
AB9218,CA2491,上身,下身
AB9218,CA2545,上身,下身
AB9218,CA2539,上身,下身
AB9218,CA2500,上身,下身
AB9218,DA9045,上身,下身
AB9218,CA2533,上身,下身
AB9218,BA6621,上身,下身
AB9218,CA2499,上身,下身
AB9218,BA2952,上身,下身
AB9218,DA9141,上身,下身
AB9218,BA6553,上身,下身
AB9218,CA2498,上身,下身
AB9218,CA2454,上身,下身
AB9218,CA2532,上身,下身
AB15869,BA6731,上身,下身
AB15869,DA9171,上身,下身
AB15869,DA8752,上身,下身
AB15869,BA6387,上身,下身
AB15869,BA2370,上身,下身
AB15869,DA9318,上身,下身
AB15869,BA6668,上身,下身
AB15869,CA2409,上身,下身
AB15869,CA249,上身,下身
AB15869,BA6643,上身,下身
AB15869,CA2366,上身,下身
AB15869,BA1595,上身,下身
AB15869,CA1082,上身,下身
AB15869,BA6272,上身,下身
AB15869,DA9152,上身,下身
AB15869,DA2668,上身,下身
AB15869,DA8786,上身,下身
AB15869,BA6294,上身,下身
AB15869,BA6780,上身,下身
AB15869,CA2598,上身,下身
AB14607,BA6122,上身,下身
AB14607,DA8899,上身,下身
AB14607,DA8980,上身,下身
AB14607,CA2459,上身,下身
AB14607,CA2499,上身,下身
AB14607,CA2489,上身,下身
AB14607,CA2434,上身,下身
AB14607,BA6503,上身,下身
AB14607,BA6537,上身,下身
AB14607,CA2525,上身,下身
AB14607,CA2545,上身,下身
AB14607,CA2437,上身,下身
AB14607,CA2494,上身,下身
AB14607,DA9119,上身,下身
AB14607,BA6621,上身,下身
AB14607,BA6553,上身,下身
AB14607,BA4186,上身,下身
AB14607,BA6445,上身,下身
AB14607,BA6104,上身,下身
AB14607,CA2533,上身,下身
AB7754,CA2434,上身,下身
AB7754,CA2489,上身,下身
AB7754,BA5206,上身,下身
AB7754,BA6442,上身,下身
AB7754,DA9026,上身,下身
AB7754,DA8980,上身,下身
AB7754,DA9021,上身,下身
AB7754,CA2525,上身,下身
