head_label,tail_label,head_name,tail_name
AB17083,BA6618,上身,下身
AB17083,DA9240,上身,下身
AB17083,BA6735,上身,下身
AB17083,CA2412,上身,下身
AB17083,DA9215,上身,下身
AB17083,DA8836,上身,下身
AB17083,BA6740,上身,下身
AB17083,CA2409,上身,下身
AB17083,BA6633,上身,下身
AB17083,BA6668,上身,下身
AB15345,BA5495,上身,下身
AB15345,BA4816,上身,下身
AB15345,BA5803,上身,下身
AB15345,BA5524,上身,下身
AB15345,BA5639,上身,下身
AB15345,BA5718,上身,下身
AB15345,CA1494,上身,下身
AB15345,CA2281,上身,下身
AB15345,CA726,上身,下身
AB15345,BA2219,上身,下身
AB7570,BA4823,上身,下身
AB7570,BA4681,上身,下身
AB7570,CA2155,上身,下身
AB7570,DA9210,上身,下身
AB7570,BA6041,上身,下身
AB7570,CA2165,上身,下身
AB7570,CA1924,上身,下身
AB7570,BA6618,上身,下身
AB7570,DA9147,上身,下身
AB7570,BA5439,上身,下身
AB13843,BA5692,上身,下身
AB13843,BA6086,上身,下身
AB13843,BA5208,上身,下身
AB13843,BA5851,上身,下身
AB13843,BA4425,上身,下身
AB13843,BA2969,上身,下身
AB13843,BA3947,上身,下身
AB13843,BA6084,上身,下身
AB13843,CA2284,上身,下身
AB13843,BA5856,上身,下身
AB9218,CA1753,上身,下身
AB9218,CA2078,上身,下身
AB9218,BA6155,上身,下身
AB9218,BA5173,上身,下身
AB9218,CA2161,上身,下身
AB9218,CA2126,上身,下身
AB9218,CA1384,上身,下身
AB9218,BA3940,上身,下身
AB9218,BA5399,上身,下身
AB9218,BA5870,上身,下身
AB15869,BA6780,上身,下身
AB15869,DA9318,上身,下身
AB15869,DA9263,上身,下身
AB15869,BA6627,上身,下身
AB15869,DA9154,上身,下身
AB15869,CA2395,上身,下身
AB15869,CA2400,上身,下身
AB15869,DA8823,上身,下身
AB15869,BA6313,上身,下身
AB15869,BA6295,上身,下身
AB14607,CA1903,上身,下身
AB14607,CA2126,上身,下身
AB14607,BA5475,上身,下身
AB14607,CA2078,上身,下身
AB14607,CA2161,上身,下身
AB14607,BA4186,上身,下身
AB14607,CA1965,上身,下身
AB14607,CA2092,上身,下身
AB14607,CA2271,上身,下身
AB14607,CA1770,上身,下身
AB7754,BA5692,上身,下身
AB7754,BA6086,上身,下身
