head_label,tail_label,head_name,tail_name
AB11852,BA6154,上身,下身
AB11852,BA5230,上身,下身
AB11852,CA1905,上身,下身
AB11852,CA2281,上身,下身
AB11852,BA4406,上身,下身
AB11852,CA1970,上身,下身
AB11852,BA5189,上身,下身
AB11852,BA5276,上身,下身
AB11852,CA1724,上身,下身
AB11852,BA4765,上身,下身
AB11852,BA4240,上身,下身
AB11852,BA5660,上身,下身
AB11852,CA2198,上身,下身
AB11852,BA3799,上身,下身
AB11852,BA6115,上身,下身
AB11852,BA5913,上身,下身
AB11852,BA4917,上身,下身
AB11852,BA5279,上身,下身
AB11852,BA3244,上身,下身
AB11852,BA6060,上身,下身
AB11710,CA2154,上身,下身
AB11710,CA2142,上身,下身
AB11710,BA6007,上身,下身
AB11710,CA1819,上身,下身
AB11710,CA1738,上身,下身
AB11710,BA6035,上身,下身
AB11710,BA5870,上身,下身
AB11710,CA2202,上身,下身
AB11710,CA1448,上身,下身
AB11710,CA2148,上身,下身
AB11710,CA1762,上身,下身
AB11710,CA2277,上身,下身
AB11710,CA2273,上身,下身
AB11710,BA5603,上身,下身
AB11710,CA2300,上身,下身
AB11710,BA5954,上身,下身
AB11710,BA6052,上身,下身
AB11710,CA1040,上身,下身
AB11710,BA5258,上身,下身
AB11710,CA1943,上身,下身
AB11104,BA6104,上身,下身
AB11104,BA4803,上身,下身
AB11104,BA3940,上身,下身
AB11104,BA5467,上身,下身
AB11104,CA2103,上身,下身
AB11104,BA5801,上身,下身
AB11104,CA2297,上身,下身
AB11104,BA5973,上身,下身
AB11104,BA5602,上身,下身
AB11104,BA4733,上身,下身
AB11104,BA6122,上身,下身
AB11104,BA5860,上身,下身
AB11104,BA3915,上身,下身
AB11104,CA1924,上身,下身
AB11104,CA1943,上身,下身
AB11104,DA6386,上身,下身
AB11104,BA5914,上身,下身
AB11104,BA5227,上身,下身
AB11104,CA2279,上身,下身
AB11104,BA5826,上身,下身
EA2791,BA5369,上身,下身
EA2791,BA5385,上身,下身
EA2791,BA5217,上身,下身
EA2791,BA5704,上身,下身
EA2791,BA6038,上身,下身
EA2791,BA5186,上身,下身
EA2791,BA4517,上身,下身
EA2791,BA6043,上身,下身
EA2791,BA6235,上身,下身
EA2791,CA2258,上身,下身
EA2791,BA4770,上身,下身
EA2791,BA5442,上身,下身
EA2791,BA2098,上身,下身
EA2791,BA3864,上身,下身
EA2791,BA5502,上身,下身
EA2791,BA4719,上身,下身
EA2791,BA4773,上身,下身
EA2791,BA6188,上身,下身
EA2791,BA5571,上身,下身
EA2791,BA5646,上身,下身
AB7576,CA1250,上身,下身
AB7576,BA5588,上身,下身
AB7576,CA2079,上身,下身
AB7576,CA1996,上身,下身
AB7576,CA1992,上身,下身
AB7576,CA2043,上身,下身
AB7576,CA2050,上身,下身
AB7576,BA5541,上身,下身
AB7576,CA1584,上身,下身
AB7576,CA1990,上身,下身
AB7576,CA2070,上身,下身
AB7576,DA9131,上身,下身
AB7576,CA1984,上身,下身
AB7576,CA1605,上身,下身
AB7576,DA8969,上身,下身
AB7576,CA2255,上身,下身
AB7576,BA6042,上身,下身
AB7576,CA2047,上身,下身
AB7576,BA6622,上身,下身
AB7576,BA5970,上身,下身
AB16075,BA6644,上身,下身
AB16075,BA6446,上身,下身
AB16075,BA6459,上身,下身
AB16075,BA6441,上身,下身
AB16075,CA2474,上身,下身
AB16075,DA9125,上身,下身
AB16075,BA6612,上身,下身
AB16075,CA2544,上身,下身
AB16075,BA6621,上身,下身
AB16075,DA8897,上身,下身
AB16075,BA6601,上身,下身
AB16075,BA6411,上身,下身
AB16075,CA2583,上身,下身
AB16075,BA6395,上身,下身
AB16075,BA6398,上身,下身
AB16075,DA9121,上身,下身
AB16075,DA8917,上身,下身
AB16075,DA9000,上身,下身
AB16075,CA2430,上身,下身
AB16075,CA2562,上身,下身
AB15121,CA1590,上身,下身
AB15121,CA1645,上身,下身
AB15121,BA5480,上身,下身
AB15121,BA5730,上身,下身
AB15121,CA783,上身,下身
AB15121,BA4784,上身,下身
AB15121,BA5498,上身,下身
AB15121,CA1978,上身,下身
AB15121,BC0021,上身,下身
AB15121,CA2436,上身,下身
AB15121,BA4406,上身,下身
AB15121,BA5264,上身,下身
AB15121,DA9220,上身,下身
AB15121,DA5588,上身,下身
AB15121,BA5310,上身,下身
AB15121,CA1549,上身,下身
AB15121,BA5736,上身,下身
AB15121,BA6417,上身,下身
AB15121,BA6121,上身,下身
AB15121,BA5069,上身,下身
EA3339,CA2549,上身,下身
EA3339,BA6589,上身,下身
EA3339,BA0321,上身,下身
EA3339,BA6667,上身,下身
EA3339,CA2381,上身,下身
EA3339,BA6369,上身,下身
EA3339,BA6487,上身,下身
EA3339,BA6680,上身,下身
EA3339,BA6818,上身,下身
EA3339,DA9097,上身,下身
EA3339,BA6669,上身,下身
EA3339,BA6711,上身,下身
EA3339,BA6490,上身,下身
EA3339,BA6679,上身,下身
EA3339,CA2382,上身,下身
EA3339,BA6690,上身,下身
EA3339,CA2623,上身,下身
EA3339,BA6710,上身,下身
EA3339,BA6463,上身,下身
EA3339,BA6534,上身,下身
AB11261,BA6438,上身,下身
AB11261,CA2444,上身,下身
AB11261,CA2560,上身,下身
AB11261,BA2730,上身,下身
AB11261,BA2694,上身,下身
AB11261,CA2502,上身,下身
AB11261,CA2427,上身,下身
AB11261,DA8974,上身,下身
AB11261,DA9113,上身,下身
AB11261,BA6600,上身,下身
AB11261,CA2533,上身,下身
AB11261,DA8915,上身,下身
AB11261,DA8990,上身,下身
AB11261,DA9134,上身,下身
AB11261,BA6423,上身,下身
AB11261,BA6646,上身,下身
AB11261,BA6501,上身,下身
AB11261,DA9098,上身,下身
AB11261,DA8961,上身,下身
AB11261,BA6479,上身,下身
AB16151,BA6391,上身,下身
AB16151,DA9159,上身,下身
AB16151,BA6410,上身,下身
AB16151,DA9119,上身,下身
AB16151,CA1114,上身,下身
AB16151,BA6527,上身,下身
AB16151,DA9113,上身,下身
AB16151,BA6510,上身,下身
AB16151,DA9134,上身,下身
AB16151,BA6428,上身,下身
AB16151,DA9168,上身,下身
AB16151,BA6600,上身,下身
AB16151,DA8995,上身,下身
AB16151,DA9194,上身,下身
AB16151,BA2694,上身,下身
AB16151,CA2533,上身,下身
AB16151,BA6501,上身,下身
AB16151,CA2444,上身,下身
AB16151,CA2427,上身,下身
AB16151,DA8595,上身,下身
AB13294,CA1614,上身,下身
AB13294,CA1639,上身,下身
AB13294,CA1991,上身,下身
AB13294,CA2306,上身,下身
AB13294,CA2070,上身,下身
AB13294,CA2050,上身,下身
AB13294,BA6425,上身,下身
AB13294,BA6568,上身,下身
AB13294,CA2496,上身,下身
AB13294,BA6622,上身,下身
AB13294,CA1937,上身,下身
AB13294,CA1903,上身,下身
AB13294,CA2612,上身,下身
AB13294,CA2542,上身,下身
AB13294,BA6588,上身,下身
AB13294,CA2555,上身,下身
AB13294,DA9042,上身,下身
AB13294,BA6783,上身,下身
AB13294,BA6672,上身,下身
AB13294,CA1898,上身,下身
AB12289,BA5838,上身,下身
AB12289,CA1494,上身,下身
AB12289,BA5500,上身,下身
AB12289,BA6120,上身,下身
AB12289,BA5206,上身,下身
AB12289,CA1112,上身,下身
AB12289,BA2098,上身,下身
AB12289,BA6179,上身,下身
AB12289,DA9253,上身,下身
AB12289,BA5968,上身,下身
AB12289,DA9215,上身,下身
AB12289,BA5186,上身,下身
AB12289,BA3713,上身,下身
AB12289,BA1017,上身,下身
AB12289,BA4419,上身,下身
AB12289,BA6043,上身,下身
AB12289,CA2366,上身,下身
AB12289,BA5956,上身,下身
AB12289,BA5369,上身,下身
AB12289,DA9207,上身,下身
AB13466,CA1250,上身,下身
AB13466,BA5588,上身,下身
AB13466,CA1992,上身,下身
AB13466,CA1996,上身,下身
AB13466,CA2050,上身,下身
AB13466,CA2070,上身,下身
AB13466,CA2079,上身,下身
AB13466,CA2043,上身,下身
AB13466,CA1584,上身,下身
AB13466,DA9131,上身,下身
AB13466,CA2255,上身,下身
AB13466,CA1990,上身,下身
AB13466,BA5970,上身,下身
AB13466,BA6622,上身,下身
AB13466,BA5541,上身,下身
AB13466,BA6042,上身,下身
AB13466,DA8969,上身,下身
AB13466,CA1984,上身,下身
AB13466,CA2167,上身,下身
AB13466,BA5258,上身,下身
AB14160,CA1416,上身,下身
AB14160,BA5909,上身,下身
AB14160,CA2157,上身,下身
AB14160,CA1450,上身,下身
AB14160,DA5961,上身,下身
AB14160,CA2168,上身,下身
AB14160,CA2188,上身,下身
AB14160,BA5927,上身,下身
AB14160,CA1769,上身,下身
AB14160,BA5899,上身,下身
AB14160,CA1830,上身,下身
AB14160,CA2234,上身,下身
AB14160,CA2212,上身,下身
AB14160,CA2049,上身,下身
AB14160,CA2211,上身,下身
AB14160,CA1825,上身,下身
AB14160,BA4186,上身,下身
AB14160,BA5923,上身,下身
AB14160,CA1820,上身,下身
AB14160,BA2755,上身,下身
EA2925,BA6109,上身,下身
EA2925,BA5866,上身,下身
EA2925,BA5939,上身,下身
EA2925,BA4251,上身,下身
EA2925,BA5836,上身,下身
EA2925,BA6069,上身,下身
EA2925,BA3593,上身,下身
EA2925,BA4247,上身,下身
EA2925,BA2971,上身,下身
EA2925,BA4781,上身,下身
EA2925,BA5964,上身,下身
EA2925,BA4888,上身,下身
EA2925,BA5320,上身,下身
EA2925,BH0131,上身,下身
EA2925,BA2467,上身,下身
EA2925,BA5723,上身,下身
EA2925,BA2574,上身,下身
EA2925,BA5513,上身,下身
EA2925,BA5294,上身,下身
EA2925,BA5292,上身,下身
AB6313,BA5718,上身,下身
AB6313,BA5227,上身,下身
AB6313,BA2250,上身,下身
AB6313,BA3913,上身,下身
AB6313,BA3858,上身,下身
AB6313,CA1203,上身,下身
AB6313,CA1718,上身,下身
AB6313,CA2152,上身,下身
AB6313,CA2013,上身,下身
AB6313,CA1911,上身,下身
AB6313,BA5803,上身,下身
AB6313,DA6386,上身,下身
AB6313,CA2076,上身,下身
AB6313,CA2305,上身,下身
AB6313,CA1731,上身,下身
AB6313,BA3940,上身,下身
AB6313,BA5613,上身,下身
AB6313,BA5525,上身,下身
AB6313,BA5581,上身,下身
AB6313,BA5934,上身,下身
AB16232,DA3191,上身,下身
AB16232,DA8897,上身,下身
AB16232,BA6621,上身,下身
AB16232,BA6646,上身,下身
AB16232,BA6398,上身,下身
AB16232,DA9125,上身,下身
AB16232,DA9192,上身,下身
AB16232,BA6479,上身,下身
AB16232,BA6411,上身,下身
AB16232,CA2545,上身,下身
AB16232,DA8961,上身,下身
AB16232,DA9121,上身,下身
AB16232,DA8990,上身,下身
AB16232,BA6612,上身,下身
AB16232,CA2491,上身,下身
AB16232,BA6689,上身,下身
AB16232,BA6502,上身,下身
AB16232,CA2544,上身,下身
AB16232,BA6601,上身,下身
AB16232,DA8915,上身,下身
AB16841,BA6406,上身,下身
AB16841,DA8948,上身,下身
AB16841,BA4770,上身,下身
AB16841,BA5465,上身,下身
AB16841,BA5500,上身,下身
AB16841,BA5217,上身,下身
AB16841,BA6038,上身,下身
AB16841,BA4000,上身,下身
AB16841,BA6128,上身,下身
AB16841,BA2098,上身,下身
AB16841,BA5571,上身,下身
AB16841,BA5502,上身,下身
AB16841,BA5464,上身,下身
AB16841,BA6258,上身,下身
AB16841,BA5564,上身,下身
AB16841,BA4862,上身,下身
AB16841,BA5206,上身,下身
AB16841,BA5719,上身,下身
AB16841,BA4517,上身,下身
AB16841,BA5369,上身,下身
AB11011,CA1374,上身,下身
AB11011,CA1907,上身,下身
AB11011,CA2223,上身,下身
AB11011,CA1753,上身,下身
AB11011,CA2261,上身,下身
AB11011,BA4464,上身,下身
AB11011,BA3740,上身,下身
AB11011,BA5845,上身,下身
AB11011,CA2053,上身,下身
AB11011,BA5848,上身,下身
AB11011,CA1530,上身,下身
AB11011,BA4704,上身,下身
AB11011,BA4547,上身,下身
AB11011,CA2295,上身,下身
AB11011,BA5202,上身,下身
AB11011,BA6116,上身,下身
AB11011,BA3603,上身,下身
AB11011,BA5920,上身,下身
AB11011,BA6726,上身,下身
AB11011,DA8786,上身,下身
AB13434,CA1558,上身,下身
AB13434,BA5639,上身,下身
AB13434,CA1547,上身,下身
AB13434,BA3799,上身,下身
AB13434,BA6192,上身,下身
AB13434,BA5189,上身,下身
AB13434,CA1950,上身,下身
AB13434,BA5276,上身,下身
AB13434,BA5161,上身,下身
AB13434,CA2236,上身,下身
AB13434,BA5326,上身,下身
AB13434,BA3244,上身,下身
AB13434,BA5536,上身,下身
AB13434,BA5799,上身,下身
AB13434,CA1970,上身,下身
AB13434,BA5283,上身,下身
AB13434,BA5488,上身,下身
AB13434,BA1464,上身,下身
AB13434,BA4292,上身,下身
AB13434,BA5270,上身,下身
AB13471,CA1970,上身,下身
AB13471,BA4849,上身,下身
AB13471,BA5279,上身,下身
AB13471,BA4917,上身,下身
AB13471,CA2281,上身,下身
AB13471,BA3244,上身,下身
AB13471,BA5189,上身,下身
AB13471,BA4406,上身,下身
AB13471,BA3799,上身,下身
AB13471,BA5276,上身,下身
AB13471,BA5660,上身,下身
AB13471,BA6154,上身,下身
AB13471,BA6268,上身,下身
AB13471,CA1558,上身,下身
AB13471,BA5161,上身,下身
AB13471,CA1905,上身,下身
AB13471,BA5592,上身,下身
AB13471,BA1812,上身,下身
AB13471,BA5488,上身,下身
AB13471,BA5913,上身,下身
AB11020,BA3244,上身,下身
AB11020,BA5161,上身,下身
AB11020,BA5189,上身,下身
AB11020,CA1547,上身,下身
AB11020,BA5639,上身,下身
AB11020,BA3017,上身,下身
AB11020,BA6192,上身,下身
AB11020,BA3799,上身,下身
AB11020,CA1558,上身,下身
AB11020,BA5536,上身,下身
AB11020,CA2236,上身,下身
AB11020,CA1970,上身,下身
AB11020,CA1950,上身,下身
AB11020,BA1464,上身,下身
AB11020,BA2250,上身,下身
AB11020,BA4899,上身,下身
AB11020,BA4970,上身,下身
AB11020,BA5283,上身,下身
AB11020,BA6133,上身,下身
AB11020,BA4682,上身,下身
AB13692,BA4186,上身,下身
AB13692,BA5827,上身,下身
AB13692,CA2098,上身,下身
AB13692,CA2188,上身,下身
AB13692,CA2168,上身,下身
AB13692,BA5225,上身,下身
AB13692,CA1416,上身,下身
AB13692,BA5927,上身,下身
AB13692,CA1450,上身,下身
AB13692,BA2755,上身,下身
AB13692,BA6141,上身,下身
AB13692,DA5961,上身,下身
AB13692,CA2274,上身,下身
AB13692,CA2049,上身,下身
AB13692,CA2157,上身,下身
AB13692,BA5909,上身,下身
AB13692,CA2127,上身,下身
AB13692,BA5936,上身,下身
AB13692,CA2014,上身,下身
AB13692,CA1769,上身,下身
AB15119,CA1791,上身,下身
AB15119,BA5936,上身,下身
AB15119,BA5979,上身,下身
AB15119,CA1887,上身,下身
AB15119,BA6110,上身,下身
AB15119,BA6736,上身,下身
AB15119,BA6675,上身,下身
AB15119,CA2412,上身,下身
AB15119,BA6653,上身,下身
AB15119,BA6677,上身,下身
AB15119,BA6744,上身,下身
AB15119,BA6700,上身,下身
AB15119,CA2189,上身,下身
AB15119,CA2188,上身,下身
AB15119,DA8756,上身,下身
AB15119,BA5814,上身,下身
AB15119,DA9343,上身,下身
AB15119,CA2364,上身,下身
AB15119,CA2115,上身,下身
AB15119,BA1595,上身,下身
AB11059,BA5218,上身,下身
AB11059,BA4957,上身,下身
AB11059,BA6142,上身,下身
AB11059,CA2297,上身,下身
AB11059,BA6100,上身,下身
AB11059,CA1880,上身,下身
AB11059,BA5187,上身,下身
AB11059,BA6155,上身,下身
AB11059,BA6120,上身,下身
AB11059,BA4419,上身,下身
AB11059,BA5415,上身,下身
AB11059,BA3190,上身,下身
AB11059,BA4866,上身,下身
AB11059,BA5375,上身,下身
AB11059,CA1536,上身,下身
AB11059,CA1858,上身,下身
AB11059,BA5274,上身,下身
AB11059,BA5546,上身,下身
AB11059,BA5846,上身,下身
AB11059,BA6237,上身,下身
AB13189,BA5592,上身,下身
AB13189,BA5536,上身,下身
AB13189,BA6192,上身,下身
AB13189,CA2281,上身,下身
AB13189,BA5276,上身,下身
AB13189,BA6115,上身,下身
AB13189,CA1970,上身,下身
AB13189,BA5660,上身,下身
AB13189,CA1905,上身,下身
AB13189,BA6041,上身,下身
AB13189,BA3017,上身,下身
AB13189,BA5279,上身,下身
AB13189,CA2067,上身,下身
AB13189,BA3799,上身,下身
AB13189,BA5270,上身,下身
AB13189,BA4917,上身,下身
AB13189,BA5651,上身,下身
AB13189,BA5230,上身,下身
AB13189,BA4849,上身,下身
AB13189,CA1950,上身,下身
AB11994,CA2276,上身,下身
AB11994,BA5918,上身,下身
AB11994,CA2107,上身,下身
AB11994,BA2461,上身,下身
AB11994,CA1743,上身,下身
AB11994,BA5904,上身,下身
AB11994,BA6028,上身,下身
AB11994,CA1884,上身,下身
AB11994,CA1952,上身,下身
AB11994,BA6082,上身,下身
AB11994,CA1514,上身,下身
AB11994,CA1933,上身,下身
AB11994,BA5482,上身,下身
AB11994,BA5278,上身,下身
AB11994,BA2625,上身,下身
AB11994,CA1561,上身,下身
AB11994,BA6006,上身,下身
AB11994,CA1402,上身,下身
AB11994,BA6127,上身,下身
AB11994,CA2096,上身,下身
AB13848,CA2115,上身,下身
AB13848,BA2790,上身,下身
AB13848,BA6141,上身,下身
AB13848,BA3871,上身,下身
AB13848,CA1308,上身,下身
AB13848,BA6110,上身,下身
AB13848,DA5961,上身,下身
AB13848,BA4186,上身,下身
AB13848,BA6015,上身,下身
AB13848,BA6088,上身,下身
AB13848,CA2098,上身,下身
AB13848,CA1723,上身,下身
AB13848,BA5896,上身,下身
AB13848,BA5936,上身,下身
AB13848,CA2188,上身,下身
AB13848,BA5225,上身,下身
AB13848,CA2086,上身,下身
AB13848,CA1769,上身,下身
AB13848,CA1416,上身,下身
AB13848,BA5814,上身,下身
AB16590,BA6538,上身,下身
AB16590,BA6519,上身,下身
AB16590,CA2437,上身,下身
AB16590,DA9030,上身,下身
AB16590,CA2499,上身,下身
AB16590,DA9093,上身,下身
AB16590,CA2559,上身,下身
AB16590,DA9073,上身,下身
AB16590,BA6503,上身,下身
AB16590,BA6436,上身,下身
AB16590,BA6434,上身,下身
AB16590,DA9068,上身,下身
AB16590,DA8980,上身,下身
AB16590,CA2498,上身,下身
AB16590,DA8899,上身,下身
AB16590,BA1919,上身,下身
AB16590,DA9017,上身,下身
AB16590,BA6580,上身,下身
AB16590,DA9045,上身,下身
AB16590,BA6581,上身,下身
AB10781,CA1250,上身,下身
AB10781,CA2050,上身,下身
AB10781,BA5588,上身,下身
AB10781,CA1996,上身,下身
AB10781,CA1992,上身,下身
AB10781,CA2070,上身,下身
AB10781,BA6622,上身,下身
AB10781,BA5970,上身,下身
AB10781,CA2255,上身,下身
AB10781,DA8841,上身,下身
AB10781,BA6617,上身,下身
AB10781,CA2154,上身,下身
AB10781,BA5870,上身,下身
AB10781,BA6570,上身,下身
AB10781,BA5258,上身,下身
AB10781,BA6463,上身,下身
AB10781,BA6025,上身,下身
AB10781,BA6007,上身,下身
AB10781,CA2569,上身,下身
AB10781,CA1040,上身,下身
AB11919,BA6070,上身,下身
AB11919,BA6075,上身,下身
AB11919,CA1805,上身,下身
AB11919,CA1783,上身,下身
AB11919,CA1747,上身,下身
AB11919,CA2211,上身,下身
AB11919,CA1419,上身,下身
AB11919,CA2111,上身,下身
AB11919,CA2154,上身,下身
