head_label,tail_label,head_name,tail_name
AB13179,BA6681,上身,下身
AB13179,CA2079,上身,下身
AB13179,CA1839,上身,下身
AB13179,DA8999,上身,下身
AB13179,BA5647,上身,下身
AB13179,BA5510,上身,下身
AB13179,CA1888,上身,下身
AB13179,BA6039,上身,下身
AB13179,CA1909,上身,下身
AB13179,BA3603,上身,下身
AB16047,DA8970,上身,下身
AB16047,DA9159,上身,下身
AB16047,DA6091,上身,下身
AB16047,BA5913,上身,下身
AB16047,BA5920,上身,下身
AB16047,BA5217,上身,下身
AB16047,CA2334,上身,下身
AB16047,BA5858,上身,下身
AB16047,BA6547,上身,下身
AB16047,DA8745,上身,下身
EA3224,CA2562,上身,下身
EA3224,CA1961,上身,下身
EA3224,BA5927,上身,下身
EA3224,BA4802,上身,下身
EA3224,CA2021,上身,下身
EA3224,BA5783,上身,下身
EA3224,CA1549,上身,下身
EA3224,CA1966,上身,下身
EA3224,BA6188,上身,下身
EA3224,BA5115,上身,下身
AB7164,BA5255,上身,下身
AB7164,BA4345,上身,下身
AB7164,DA9185,上身,下身
AB7164,BA5969,上身,下身
AB7164,BA6783,上身,下身
AB7164,CA2495,上身,下身
AB7164,CA1921,上身,下身
AB7164,DA8745,上身,下身
AB7164,BA5439,上身,下身
AB7164,BA6547,上身,下身
AB12444,CA1931,上身,下身
AB12444,BA4246,上身,下身
AB12444,BA6488,上身,下身
AB12444,CA2015,上身,下身
AB12444,DA8924,上身,下身
AB12444,DA8700,上身,下身
AB12444,CA1584,上身,下身
AB12444,BA5504,上身,下身
AB12444,BA5452,上身,下身
AB12444,BA4035,上身,下身
AB13822,CA2254,上身,下身
AB13822,BA5486,上身,下身
AB13822,BA6137,上身,下身
AB13822,BA6466,上身,下身
AB13822,BA5786,上身,下身
AB13822,BA5818,上身,下身
AB13822,BA2694,上身,下身
AB13822,BA6517,上身,下身
AB13822,BA6041,上身,下身
AB13822,BA6588,上身,下身
AB17072,CA2306,上身,下身
AB17072,BA4681,上身,下身
AB17072,BA6637,上身,下身
AB17072,BA6646,上身,下身
AB17072,BA6682,上身,下身
AB17072,BA6087,上身,下身
AB17072,BA6404,上身,下身
AB17072,BA5088,上身,下身
AB17072,CA1979,上身,下身
AB17072,DA9132,上身,下身
AB12265,BA5550,上身,下身
AB12265,BA5989,上身,下身
AB12265,BA5978,上身,下身
AB12265,CA1966,上身,下身
AB12265,BA5500,上身,下身
AB12265,CA1893,上身,下身
AB12265,BA4802,上身,下身
AB12265,BA5927,上身,下身
AB12265,CA1549,上身,下身
AB12265,CA2562,上身,下身
AB12377,DA8949,上身,下身
AB12377,BA4035,上身,下身
AB12377,BA4813,上身,下身
AB12377,CA1578,上身,下身
AB12377,BA6058,上身,下身
AB12377,BA5658,上身,下身
AB12377,CA2446,上身,下身
AB12377,CA1885,上身,下身
AB12377,CA2503,上身,下身
AB12377,CA2015,上身,下身
AB15167,BA5360,上身,下身
AB15167,BA5185,上身,下身
AB15167,DA9009,上身,下身
AB15167,DA9121,上身,下身
AB15167,BA5173,上身,下身
AB15167,BA4247,上身,下身
AB15167,CA2502,上身,下身
