head_label,tail_label,head_name,tail_name
AB17083,CA2426,上身,下身
AB17083,BA5518,上身,下身
AB17083,DA9126,上身,下身
AB17083,CA1903,上身,下身
AB17083,DA8924,上身,下身
AB17083,BA5858,上身,下身
AB17083,DA9185,上身,下身
AB17083,CA1284,上身,下身
AB17083,BA5956,上身,下身
AB17083,DA8949,上身,下身
AB15345,BA5024,上身,下身
AB15345,CA2281,上身,下身
AB15345,BA5639,上身,下身
AB15345,CA2243,上身,下身
AB15345,BA5647,上身,下身
AB15345,BA5803,上身,下身
AB15345,BA3244,上身,下身
AB15345,BA5587,上身,下身
AB15345,BA5525,上身,下身
AB15345,CA2294,上身,下身
AB7570,BA5450,上身,下身
AB7570,BA4873,上身,下身
AB7570,BA5024,上身,下身
AB7570,CA2281,上身,下身
AB7570,BA4240,上身,下身
AB7570,CA2039,上身,下身
AB7570,BA5803,上身,下身
AB7570,BA4871,上身,下身
AB7570,CA1558,上身,下身
AB7570,BA4849,上身,下身
AB13843,BA6074,上身,下身
AB13843,CA2355,上身,下身
AB13843,BA5172,上身,下身
AB13843,BA5228,上身,下身
AB13843,CA1718,上身,下身
AB13843,DA9160,上身,下身
AB13843,CA2236,上身,下身
AB13843,DA9171,上身,下身
AB13843,CA2127,上身,下身
AB13843,BA5838,上身,下身
AB9218,DA9094,上身,下身
AB9218,DA9003,上身,下身
AB9218,DA8894,上身,下身
AB9218,CA2487,上身,下身
AB9218,CA2527,上身,下身
AB9218,DA9168,上身,下身
AB9218,CA2137,上身,下身
AB9218,CA2161,上身,下身
AB9218,CA2495,上身,下身
AB9218,BA4398,上身,下身
AB15869,DA3537,上身,下身
AB15869,CA2576,上身,下身
AB15869,DA8822,上身,下身
AB15869,BA6728,上身,下身
AB15869,BA6630,上身,下身
AB15869,BA6295,上身,下身
AB15869,BA6677,上身,下身
AB15869,DA9320,上身,下身
AB15869,BA6744,上身,下身
AB15869,BA3274,上身,下身
AB14607,DA9126,上身,下身
AB14607,DA8949,上身,下身
AB14607,BA5518,上身,下身
AB14607,CA1284,上身,下身
AB14607,CA1768,上身,下身
AB14607,BA2626,上身,下身
AB14607,BA6417,上身,下身
AB14607,BA6209,上身,下身
AB14607,DA8493,上身,下身
AB14607,BA4829,上身,下身
AB7754,BA2941,上身,下身
AB7754,BA6546,上身,下身
AB7754,BA6596,上身,下身
AB7754,BA4395,上身,下身
AB7754,BA4255,上身,下身
AB7754,BA6013,上身,下身
AB7754,DA8990,上身,下身
AB7754,BA6381,上身,下身
AB7754,CA2494,上身,下身
AB7754,BA5001,上身,下身
AB13179,BA6046,上身,下身
AB13179,BA6197,上身,下身
AB13179,BA5774,上身,下身
AB13179,BA5652,上身,下身
AB13179,CA2107,上身,下身
AB13179,BA5728,上身,下身
AB13179,BA5651,上身,下身
AB13179,BA5799,上身,下身
AB13179,BA5720,上身,下身
AB13179,CA2046,上身,下身
AB15800,BA6649,上身,下身
AB15800,DA8544,上身,下身
AB15800,BA6627,上身,下身
AB15800,BA6693,上身,下身
AB15800,CA2058,上身,下身
AB15800,BA2370,上身,下身
AB15800,BA6614,上身,下身
AB15800,BA6724,上身,下身
AB15800,CA2586,上身,下身
AB15800,DA9193,上身,下身
EA1428,CA1950,上身,下身
EA1428,BA5444,上身,下身
EA1428,BA6154,上身,下身
EA1428,BA5218,上身,下身
EA1428,BA4886,上身,下身
EA1428,BA6052,上身,下身
EA1428,BA5870,上身,下身
EA1428,BA5475,上身,下身
EA1428,BA2258,上身,下身
EA1428,BA4450,上身,下身
AB13041,BA5386,上身,下身
AB13041,BA6443,上身,下身
AB13041,DA8983,上身,下身
AB13041,DA9045,上身,下身
AB13041,DA9002,上身,下身
AB13041,DA9133,上身,下身
AB13041,BA6588,上身,下身
AB13041,BA6495,上身,下身
AB13041,BA6626,上身,下身
AB13041,CA2437,上身,下身
