head_label,tail_label,head_name,tail_name
AB14710,CA2559,上身,下身
AB14710,DA8970,上身,下身
AB14710,BA6567,上身,下身
AB14710,CA2526,上身,下身
AB14710,CA2540,上身,下身
AB14710,BA6548,上身,下身
AB14710,CA2449,上身,下身
AB14710,BA6503,上身,下身
AB14710,BA6528,上身,下身
AB14710,CA2496,上身,下身
AB15469,DA8644,上身,下身
AB15469,CA249,上身,下身
AB15469,CA2409,上身,下身
AB15469,BA6375,上身,下身
AB15469,DA9185,上身,下身
AB15469,CA2578,上身,下身
AB15469,BA6310,上身,下身
AB15469,DA8786,上身,下身
AB15469,DA9215,上身,下身
AB15469,BA6343,上身,下身
AB9979,CA2086,上身,下身
AB9979,CA2098,上身,下身
AB9979,CA1950,上身,下身
AB9979,CA1494,上身,下身
AB9979,BA5639,上身,下身
AB9979,BA4450,上身,下身
AB9979,CA1244,上身,下身
AB9979,BA6477,上身,下身
AB9979,BA6505,上身,下身
AB9979,BA6553,上身,下身
AB14468,BA6505,上身,下身
AB14468,CA2446,上身,下身
AB14468,DA9045,上身,下身
AB14468,BA6556,上身,下身
AB14468,CA2532,上身,下身
AB14468,DA9003,上身,下身
AB14468,CA2503,上身,下身
AB14468,CA2496,上身,下身
AB14468,BA6511,上身,下身
AB14468,DA9151,上身,下身
AB17016,BA6724,上身,下身
AB17016,CA2417,上身,下身
AB17016,BA6623,上身,下身
AB17016,BA6624,上身,下身
AB17016,DA9138,上身,下身
AB17016,BA6706,上身,下身
AB17016,CA2586,上身,下身
AB17016,DA9193,上身,下身
AB17016,BA6614,上身,下身
AB17016,DA9243,上身,下身
GA518,BA6181,上身,下身
GA518,CA1114,上身,下身
GA518,DA9045,上身,下身
GA518,BA6475,上身,下身
GA518,BA6496,上身,下身
GA518,DA9060,上身,下身
GA518,DA9151,上身,下身
GA518,CA2446,上身,下身
GA518,DA9061,上身,下身
GA518,CA2470,上身,下身
AB14090,DA9301,上身,下身
AB14090,BA6294,上身,下身
AB14090,BA6256,上身,下身
AB14090,CA2400,上身,下身
AB14090,BA6632,上身,下身
AB14090,BA6677,上身,下身
AB14090,BA6432,上身,下身
AB14090,BA6743,上身,下身
AB14090,CA2449,上身,下身
AB14090,DA8970,上身,下身
AB15144,DA8704,上身,下身
AB15144,BA6595,上身,下身
AB15144,CA2573,上身,下身
AB15144,BA6262,上身,下身
AB15144,BA6668,上身,下身
AB15144,DA8715,上身,下身
AB15144,BA6724,上身,下身
AB15144,CA2417,上身,下身
AB15144,BA6623,上身,下身
AB15144,BA6624,上身,下身
AB4522,BA5639,上身,下身
AB4522,BA4450,上身,下身
AB4522,BA4704,上身,下身
AB4522,CA1494,上身,下身
AB4522,BA6274,上身,下身
AB4522,BA6423,上身,下身
AB4522,BA6597,上身,下身
AB4522,CA2503,上身,下身
AB4522,BA6398,上身,下身
AB4522,CA2560,上身,下身
AB14579,DA8643,上身,下身
AB14579,DA8865,上身,下身
AB14579,BA6376,上身,下身
AB14579,BA3274,上身,下身
AB14579,BA6387,上身,下身
AB14579,BA6735,上身,下身
AB14579,BA6335,上身,下身
AB14579,BA6670,上身,下身
AB14579,BA6363,上身,下身
AB14579,BA6630,上身,下身
EA2937,CA2107,上身,下身
EA2937,BA5918,上身,下身
EA2937,DA8940,上身,下身
EA2937,CA2475,上身,下身
EA2937,DA9029,上身,下身
EA2937,DA9068,上身,下身
EA2937,DA9073,上身,下身
EA2937,BA6537,上身,下身
EA2937,CA2437,上身,下身
EA2937,BA6443,上身,下身
AB16371,DA9147,上身,下身
AB16371,CA2444,上身,下身
AB16371,BA6501,上身,下身
AB16371,DA9000,上身,下身
AB16371,CA2447,上身,下身
AB16371,DA9141,上身,下身
AB16371,DA8945,上身,下身
AB16371,BA6527,上身,下身
AB16371,BA2694,上身,下身
AB16371,BA6428,上身,下身
AB12421,CA2467,上身,下身
AB12421,DA8973,上身,下身
AB12421,BA6443,上身,下身
AB12421,DA8897,上身,下身
AB12421,BA6590,上身,下身
AB12421,DA9017,上身,下身
AB12421,DA9073,上身,下身
AB12421,DA8999,上身,下身
AB12421,BA3759,上身,下身
AB12421,CA2544,上身,下身
AB12025,CA2079,上身,下身
AB12025,CA1995,上身,下身
AB12025,CA1984,上身,下身
AB12025,CA1639,上身,下身
AB12025,CA1990,上身,下身
AB12025,CA2070,上身,下身
AB12025,CA2043,上身,下身
AB12025,CA2325,上身,下身
AB12025,CA2447,上身,下身
AB12025,DA9125,上身,下身
AB17271,BA6335,上身,下身
AB17271,DA8865,上身,下身
AB17271,DA8643,上身,下身
AB17271,CA2571,上身,下身
AB17271,BA6376,上身,下身
AB17271,BA3274,上身,下身
AB17271,BA6735,上身,下身
AB17271,BA6670,上身,下身
AB17271,BA6387,上身,下身
AB17271,BA6363,上身,下身
AB13206,BA5586,上身,下身
AB13206,BA6443,上身,下身
AB13206,DA9090,上身,下身
AB13206,DA9073,上身,下身
AB13206,DA8676,上身,下身
AB13206,DA9068,上身,下身
AB13206,DA9059,上身,下身
AB13206,DA8950,上身,下身
AB13206,DA8885,上身,下身
AB13206,BA6736,上身,下身
EA2251,BA5218,上身,下身
EA2251,CA2453,上身,下身
EA2251,CA2525,上身,下身
EA2251,CA2467,上身,下身
EA2251,BA6444,上身,下身
EA2251,CA2487,上身,下身
EA2251,DA9017,上身,下身
EA2251,DA9059,上身,下身
EA2251,DA8950,上身,下身
EA2251,BA6443,上身,下身
AB12248,DA8961,上身,下身
AB12248,DA9134,上身,下身
AB12248,BA6411,上身,下身
AB12248,BA6517,上身,下身
AB12248,DA9239,上身,下身
AB12248,BA6689,上身,下身
AB12248,BA6447,上身,下身
AB12248,BA6428,上身,下身
AB12248,CA2447,上身,下身
AB12248,BA6395,上身,下身
EA2880,CA2195,上身,下身
EA2880,CA1806,上身,下身
EA2880,BA6520,上身,下身
EA2880,CA2498,上身,下身
EA2880,DA8980,上身,下身
EA2880,BA6450,上身,下身
EA2880,CA2528,上身,下身
EA2880,CA2492,上身,下身
EA2880,DA9131,上身,下身
EA2880,DA9030,上身,下身
AB5281,BA6590,上身,下身
AB5281,BA6546,上身,下身
AB5281,CA2540,上身,下身
AB5281,BA6528,上身,下身
AB5281,DA9017,上身,下身
AB5281,BA6538,上身,下身
AB5281,CA2526,上身,下身
AB5281,BA6552,上身,下身
AB5281,BA6567,上身,下身
AB5281,CA2467,上身,下身
AB15789,DA8716,上身,下身
AB15789,CA2591,上身,下身
AB15789,BA6720,上身,下身
AB15789,DA8493,上身,下身
AB15789,BA6604,上身,下身
AB15789,BA6740,上身,下身
AB15789,CA2578,上身,下身
AB15789,DA9370,上身,下身
AB15789,DA8644,上身,下身
AB15789,DA8853,上身,下身
AB12607,CA2475,上身,下身
AB12607,CA2458,上身,下身
AB12607,CA2437,上身,下身
AB12607,BA1919,上身,下身
AB12607,DA8940,上身,下身
AB12607,DA9068,上身,下身
AB12607,DA9073,上身,下身
AB12607,DA9029,上身,下身
AB12607,BA6565,上身,下身
AB12607,BA6533,上身,下身
AB13780,CA2469,上身,下身
AB13780,DA9021,上身,下身
AB13780,BA6496,上身,下身
AB13780,DA9043,上身,下身
AB13780,CA2162,上身,下身
AB13780,DA9318,上身,下身
AB13780,CA2446,上身,下身
AB13780,BA6563,上身,下身
AB13780,DA8801,上身,下身
AB13780,DA9061,上身,下身
AB16485,BA6558,上身,下身
AB16485,BA6580,上身,下身
AB16485,CA2451,上身,下身
AB16485,DA8946,上身,下身
AB16485,CA2458,上身,下身
AB16485,CA2489,上身,下身
AB16485,CA2434,上身,下身
AB16485,BA6494,上身,下身
AB16485,CA2433,上身,下身
