head_label,tail_label,head_name,tail_name
AB14710,CA2559,上身,下身
AB14710,DA8970,上身,下身
AB14710,BA6567,上身,下身
AB14710,CA2526,上身,下身
AB14710,CA2540,上身,下身
AB14710,BA6548,上身,下身
AB14710,CA2449,上身,下身
AB14710,BA6503,上身,下身
AB14710,BA6528,上身,下身
AB14710,CA2496,上身,下身
AB14710,BA6432,上身,下身
AB14710,BA2952,上身,下身
AB14710,BA6546,上身,下身
AB14710,BA6538,上身,下身
AB14710,CA2499,上身,下身
AB14710,CA2532,上身,下身
AB14710,BA6552,上身,下身
AB14710,BA6511,上身,下身
AB14710,BA6556,上身,下身
AB14710,DA9094,上身,下身
AB15469,DA8644,上身,下身
AB15469,CA249,上身,下身
AB15469,CA2409,上身,下身
AB15469,BA6375,上身,下身
AB15469,DA9185,上身,下身
AB15469,CA2578,上身,下身
AB15469,BA6310,上身,下身
AB15469,DA8786,上身,下身
AB15469,DA9215,上身,下身
AB15469,BA6343,上身,下身
AB15469,DA9370,上身,下身
AB15469,DA8544,上身,下身
AB15469,BA6295,上身,下身
AB15469,BA6740,上身,下身
AB15469,DA8700,上身,下身
AB15469,DA9228,上身,下身
AB15469,DA8853,上身,下身
AB15469,CA2563,上身,下身
AB15469,BA6682,上身,下身
AB15469,BA6694,上身,下身
AB9979,CA2086,上身,下身
AB9979,CA2098,上身,下身
AB9979,CA1950,上身,下身
AB9979,CA1494,上身,下身
AB9979,BA5639,上身,下身
AB9979,BA4450,上身,下身
AB9979,CA1244,上身,下身
AB9979,BA6477,上身,下身
AB9979,BA6505,上身,下身
AB9979,BA6553,上身,下身
AB9979,CA2503,上身,下身
AB9979,CA1916,上身,下身
AB9979,DA9045,上身,下身
AB9979,BA6519,上身,下身
AB9979,DA8992,上身,下身
AB9979,BA6549,上身,下身
AB9979,BA6556,上身,下身
AB9979,BA2952,上身,下身
AB9979,CA2294,上身,下身
AB9979,DA9093,上身,下身
AB14468,BA6505,上身,下身
AB14468,CA2446,上身,下身
AB14468,DA9045,上身,下身
AB14468,BA6556,上身,下身
AB14468,CA2532,上身,下身
AB14468,DA9003,上身,下身
AB14468,CA2503,上身,下身
AB14468,CA2496,上身,下身
AB14468,BA6511,上身,下身
AB14468,DA9151,上身,下身
AB14468,BA2952,上身,下身
AB14468,DA9061,上身,下身
AB14468,BA6549,上身,下身
AB14468,CA2449,上身,下身
AB14468,BA6432,上身,下身
AB14468,BA6519,上身,下身
AB14468,BA6477,上身,下身
AB14468,BA6553,上身,下身
AB14468,BA6496,上身,下身
AB14468,DA8970,上身,下身
AB17016,BA6724,上身,下身
AB17016,CA2417,上身,下身
AB17016,BA6623,上身,下身
AB17016,BA6624,上身,下身
AB17016,DA9138,上身,下身
AB17016,BA6706,上身,下身
AB17016,CA2586,上身,下身
AB17016,DA9193,上身,下身
AB17016,BA6614,上身,下身
AB17016,DA9243,上身,下身
AB17016,BA6664,上身,下身
AB17016,BA6605,上身,下身
AB17016,CA2601,上身,下身
AB17016,CA2405,上身,下身
AB17016,BA6606,上身,下身
AB17016,BA6743,上身,下身
AB17016,BA6633,上身,下身
AB17016,DA8588,上身,下身
AB17016,BA6256,上身,下身
AB17016,DA9301,上身,下身
GA518,BA6181,上身,下身
GA518,CA1114,上身,下身
GA518,DA9045,上身,下身
GA518,BA6475,上身,下身
GA518,BA6496,上身,下身
GA518,DA9060,上身,下身
GA518,DA9151,上身,下身
GA518,CA2446,上身,下身
GA518,DA9061,上身,下身
GA518,CA2470,上身,下身
GA518,BA6563,上身,下身
GA518,BA6556,上身,下身
GA518,DA3191,上身,下身
GA518,CA2532,上身,下身
GA518,BA6505,上身,下身
GA518,BA2619,上身,下身
GA518,CA2469,上身,下身
GA518,DA9003,上身,下身
GA518,BA6432,上身,下身
GA518,BA6510,上身,下身
AB14090,DA9301,上身,下身
AB14090,BA6294,上身,下身
AB14090,BA6256,上身,下身
AB14090,CA2400,上身,下身
AB14090,BA6632,上身,下身
AB14090,BA6677,上身,下身
AB14090,BA6432,上身,下身
AB14090,BA6743,上身,下身
AB14090,CA2449,上身,下身
AB14090,DA8970,上身,下身
AB14090,BA6691,上身,下身
AB14090,BA6381,上身,下身
AB14090,BA6605,上身,下身
AB14090,CA2601,上身,下身
AB14090,DA8823,上身,下身
AB14090,CA2559,上身,下身
AB14090,CA2496,上身,下身
AB14090,CA2532,上身,下身
AB14090,CA1082,上身,下身
AB14090,BA6567,上身,下身
AB15144,DA8704,上身,下身
AB15144,BA6595,上身,下身
AB15144,CA2573,上身,下身
AB15144,BA6262,上身,下身
AB15144,BA6668,上身,下身
AB15144,DA8715,上身,下身
AB15144,BA6724,上身,下身
AB15144,CA2417,上身,下身
AB15144,BA6623,上身,下身
AB15144,BA6624,上身,下身
AB15144,DA9138,上身,下身
AB15144,BA6706,上身,下身
AB15144,CA2586,上身,下身
AB15144,DA9193,上身,下身
AB15144,BA6614,上身,下身
AB15144,BA6715,上身,下身
AB15144,BA6633,上身,下身
AB15144,DA9287,上身,下身
AB15144,BA6606,上身,下身
AB15144,CA2405,上身,下身
AB4522,BA5639,上身,下身
AB4522,BA4450,上身,下身
AB4522,BA4704,上身,下身
AB4522,CA1494,上身,下身
AB4522,BA6274,上身,下身
AB4522,BA6423,上身,下身
AB4522,BA6597,上身,下身
AB4522,CA2503,上身,下身
AB4522,BA6398,上身,下身
AB4522,CA2560,上身,下身
AB4522,BA2952,上身,下身
AB4522,BA6526,上身,下身
AB4522,DA9132,上身,下身
AB4522,DA9220,上身,下身
AB4522,BA6646,上身,下身
AB4522,BA6644,上身,下身
AB4522,BA6502,上身,下身
AB4522,DA9093,上身,下身
AB4522,CA2553,上身,下身
AB4522,CA2491,上身,下身
AB14579,DA8643,上身,下身
AB14579,DA8865,上身,下身
AB14579,BA6376,上身,下身
AB14579,BA3274,上身,下身
AB14579,BA6387,上身,下身
AB14579,BA6735,上身,下身
AB14579,BA6335,上身,下身
AB14579,BA6670,上身,下身
AB14579,BA6363,上身,下身
AB14579,BA6630,上身,下身
AB14579,BA6558,上身,下身
AB14579,BA6580,上身,下身
AB14579,BA6684,上身,下身
AB14579,CA2451,上身,下身
AB14579,BA6356,上身,下身
AB14579,DA8946,上身,下身
AB14579,CA2571,上身,下身
AB14579,CA2434,上身,下身
AB14579,DA9130,上身,下身
AB14579,BA6494,上身,下身
EA2937,CA2107,上身,下身
EA2937,BA5918,上身,下身
EA2937,DA8940,上身,下身
EA2937,CA2475,上身,下身
EA2937,DA9029,上身,下身
EA2937,DA9068,上身,下身
EA2937,DA9073,上身,下身
EA2937,BA6537,上身,下身
EA2937,CA2437,上身,下身
EA2937,BA6443,上身,下身
EA2937,BA6434,上身,下身
EA2937,DA9090,上身,下身
EA2937,BA3759,上身,下身
EA2937,BA6565,上身,下身
EA2937,DA8980,上身,下身
EA2937,BA6440,上身,下身
EA2937,BA1919,上身,下身
EA2937,CA2527,上身,下身
EA2937,BA6533,上身,下身
EA2937,CA2452,上身,下身
AB16371,DA9147,上身,下身
AB16371,CA2444,上身,下身
AB16371,BA6501,上身,下身
AB16371,DA9000,上身,下身
AB16371,CA2447,上身,下身
AB16371,DA9141,上身,下身
AB16371,DA8945,上身,下身
AB16371,BA6527,上身,下身
AB16371,BA2694,上身,下身
AB16371,BA6428,上身,下身
AB16371,DA9168,上身,下身
AB16371,DA9125,上身,下身
AB16371,DA9121,上身,下身
AB16371,DA8917,上身,下身
AB16371,DA9139,上身,下身
AB16371,DA9194,上身,下身
AB16371,CA2502,上身,下身
AB16371,BA6395,上身,下身
AB16371,CA2539,上身,下身
AB16371,BA6429,上身,下身
