head_label,tail_label,head_name,tail_name
AB14252,BA5317,上身,下身
AB14252,DA9094,上身,下身
AB14252,CA1948,上身,下身
AB14252,BA6639,上身,下身
AB14252,DA8853,上身,下身
AB14252,BA5602,上身,下身
AB14252,BA6284,上身,下身
AB14252,CA2185,上身,下身
AB14252,BA5406,上身,下身
AB14252,BA5176,上身,下身
AB14252,BA4724,上身,下身
AB14252,CA2161,上身,下身
AB14252,BA6025,上身,下身
AB14252,BA5412,上身,下身
AB14252,CA2375,上身,下身
AB14252,BA5988,上身,下身
AB14252,CA2295,上身,下身
AB14252,DA8973,上身,下身
AB14252,DA9113,上身,下身
AB14252,BA5606,上身,下身
AB17087,BA2156,上身,下身
AB17087,DA9370,上身,下身
AB17087,BA5586,上身,下身
AB17087,CA1450,上身,下身
AB17087,BA6130,上身,下身
AB17087,DA8644,上身,下身
AB17087,CA2067,上身,下身
AB17087,BA4789,上身,下身
AB17087,CA1770,上身,下身
AB17087,CA1536,上身,下身
AB17087,CA1924,上身,下身
AB17087,CA1590,上身,下身
AB17087,BA6406,上身,下身
AB17087,BA5173,上身,下身
AB17087,DA8745,上身,下身
AB17087,BA5908,上身,下身
AB17087,BA6020,上身,下身
AB17087,DA8716,上身,下身
AB17087,DA9030,上身,下身
AB17087,DA9005,上身,下身
AB12773,CA2325,上身,下身
AB12773,CA2364,上身,下身
AB12773,CA1999,上身,下身
AB12773,CA1961,上身,下身
AB12773,BA5480,上身,下身
AB12773,BA5427,上身,下身
AB12773,CA1615,上身,下身
AB12773,BA5686,上身,下身
AB12773,CA1850,上身,下身
AB12773,BA6615,上身,下身
AB12773,CA2062,上身,下身
AB12773,BA4849,上身,下身
AB12773,BA5458,上身,下身
AB12773,BA4688,上身,下身
AB12773,CA2492,上身,下身
AB12773,CA2106,上身,下身
AB12773,BA5520,上身,下身
AB12773,CA2058,上身,下身
AB12773,BA4900,上身,下身
AB12773,BA5786,上身,下身
DA8965,BA6667,上身,下身
DA8965,BA5015,上身,下身
DA8965,BA5190,上身,下身
DA8965,BA4886,上身,下身
DA8965,BA6435,上身,下身
DA8965,CA1883,上身,下身
DA8965,BA3855,上身,下身
DA8965,BA4933,上身,下身
DA8965,BA6094,上身,下身
DA8965,DA9318,上身,下身
DA8965,BA5992,上身,下身
DA8965,BA5483,上身,下身
DA8965,CA2185,上身,下身
DA8965,BA4345,上身,下身
DA8965,BA5375,上身,下身
DA8965,BA6179,上身,下身
DA8965,BA5614,上身,下身
DA8965,BA6070,上身,下身
DA8965,BA5439,上身,下身
DA8965,BA5888,上身,下身
AB15114,DA9185,上身,下身
AB15114,BA6043,上身,下身
AB15114,CA1558,上身,下身
AB15114,DA9059,上身,下身
AB15114,DA8676,上身,下身
