head_label,tail_label,head_name,tail_name
AB11112,BA6740,上身,下身
AB11112,BA6817,上身,下身
AB11112,DA8574,上身,下身
AB11112,BA6630,上身,下身
AB11112,DA9210,上身,下身
AB11112,BA6605,上身,下身
AB11112,DA8676,上身,下身
AB11112,DA8745,上身,下身
AB11112,DA9320,上身,下身
AB11112,BA6653,上身,下身
EA3001,BA4803,上身,下身
EA3001,BA4450,上身,下身
EA3001,BA6570,上身,下身
EA3001,BA5189,上身,下身
EA3001,BA6565,上身,下身
EA3001,CA2276,上身,下身
EA3001,BA6563,上身,下身
EA3001,BA6580,上身,下身
EA3001,BA5441,上身,下身
EA3001,BA4931,上身,下身
AB11047,BA3940,上身,下身
AB11047,BA5185,上身,下身
AB11047,CA2527,上身,下身
AB11047,CA2437,上身,下身
AB11047,CA2446,上身,下身
AB11047,DA9003,上身,下身
AB11047,BA6530,上身,下身
AB11047,CA2540,上身,下身
AB11047,DA9090,上身,下身
AB11047,BA6430,上身,下身
AB15947,DA9243,上身,下身
AB15947,DA8574,上身,下身
AB15947,DA9210,上身,下身
AB15947,BA6817,上身,下身
AB15947,DA8676,上身,下身
AB15947,DA9370,上身,下身
AB15947,BA6630,上身,下身
AB15947,DA9320,上身,下身
AB15947,BA6691,上身,下身
AB15947,BA6653,上身,下身
EA3198,CA2434,上身,下身
EA3198,BA6443,上身,下身
EA3198,CA2162,上身,下身
EA3198,CA2525,上身,下身
EA3198,BA6558,上身,下身
EA3198,BA6533,上身,下身
EA3198,BA6556,上身,下身
EA3198,BA6503,上身,下身
EA3198,CA2501,上身,下身
EA3198,CA2449,上身,下身
EA2711,CA1743,上身,下身
EA2711,CA2475,上身,下身
EA2711,DA9093,上身,下身
EA2711,CA2451,上身,下身
EA2711,CA2494,上身,下身
EA2711,BA6563,上身,下身
EA2711,CA2467,上身,下身
EA2711,BA6519,上身,下身
EA2711,BA6595,上身,下身
EA2711,DA9073,上身,下身
AB17089,DA9215,上身,下身
AB17089,BA6653,上身,下身
AB17089,DA8836,上身,下身
AB17089,BA6664,上身,下身
AB17089,BA6605,上身,下身
AB17089,BA1595,上身,下身
AB17089,BA6733,上身,下身
AB17089,BA6720,上身,下身
AB17089,BA6702,上身,下身
AB17089,DA9185,上身,下身
AB9894,BA2694,上身,下身
AB9894,BA6612,上身,下身
AB9894,CA2430,上身,下身
AB9894,CA1114,上身,下身
AB9894,BA6453,上身,下身
AB9894,CA2560,上身,下身
AB9894,DA8961,上身,下身
AB9894,DA9239,上身,下身
AB9894,BA6402,上身,下身
AB9894,DA9147,上身,下身
EA3049,BA6084,上身,下身
EA3049,BA5208,上身,下身
EA3049,BA6479,上身,下身
EA3049,BA6464,上身,下身
EA3049,CA2444,上身,下身
EA3049,DA8973,上身,下身
EA3049,CA2533,上身,下身
EA3049,CA1114,上身,下身
EA3049,BA6428,上身,下身
EA3049,BA2694,上身,下身
AB15831,BA6356,上身,下身
AB15831,CA2358,上身,下身
AB15831,BA6287,上身,下身
AB15831,BA6649,上身,下身
AB15831,CA2351,上身,下身
AB15831,CA2370,上身,下身
AB15831,BA6675,上身,下身
AB15831,BA6198,上身,下身
AB15831,BA6780,上身,下身
AB15831,CA2580,上身,下身
AB16485,DA9030,上身,下身
AB16485,CA2498,上身,下身
AB16485,DA9042,上身,下身
AB16485,DA9002,上身,下身
AB16485,DA9059,上身,下身
AB16485,DA8899,上身,下身
AB16485,DA9029,上身,下身
AB16485,BA6518,上身,下身
AB16485,BA6505,上身,下身
AB16485,BA6549,上身,下身
AB16870,BA6446,上身,下身
AB16870,DA8995,上身,下身
AB16870,DA9168,上身,下身
AB16870,DA3191,上身,下身
AB16870,BA6517,上身,下身
AB16870,BA6597,上身,下身
AB16870,DA9134,上身,下身
AB16870,BA6431,上身,下身
AB16870,BA6395,上身,下身
AB16870,CA2544,上身,下身
AB15254,BA5683,上身,下身
AB15254,BA6817,上身,下身
AB15254,BA6653,上身,下身
AB15254,BA6605,上身,下身
AB15254,BA6691,上身,下身
AB15254,DA9320,上身,下身
AB15254,DA8745,上身,下身
AB15254,DA8574,上身,下身
AB15254,DA8676,上身,下身
AB15254,DA9210,上身,下身
AB16734,CA2545,上身,下身
AB16734,BA6396,上身,下身
AB16734,CA2438,上身,下身
AB16734,BA6502,上身,下身
AB16734,BA6600,上身,下身
AB16734,BA6501,上身,下身
AB16734,DA9147,上身,下身
AB16734,BA6411,上身,下身
AB16734,BA6592,上身,下身
AB16734,BA6274,上身,下身
AB16592,DA8973,上身,下身
AB16592,BA6428,上身,下身
AB16592,BA6438,上身,下身
AB16592,DA9121,上身,下身
