head_label,tail_label,head_name,tail_name
AB8175,BA5525,上身,下身
AB8175,CA1419,上身,下身
AB8175,BA6716,上身,下身
AB8175,DA9017,上身,下身
AB8175,CA1860,上身,下身
AB8175,BA5565,上身,下身
AB8175,BA6110,上身,下身
AB8175,BA5913,上身,下身
AB8175,BA4441,上身,下身
AB8175,BA5787,上身,下身
AB8175,CA2157,上身,下身
AB8175,CA1732,上身,下身
AB8175,BA5630,上身,下身
AB8175,CA2438,上身,下身
AB8175,BA3918,上身,下身
AB8175,CA1595,上身,下身
AB8175,BA3913,上身,下身
AB8175,DA9097,上身,下身
AB8175,CA1830,上身,下身
AB8175,BA5069,上身,下身
EA3098,BA6238,上身,下身
EA3098,BA4901,上身,下身
EA3098,BA5445,上身,下身
EA3098,BA5232,上身,下身
EA3098,BA3258,上身,下身
EA3098,BA5461,上身,下身
EA3098,BA6070,上身,下身
EA3098,BA5256,上身,下身
EA3098,CA2070,上身,下身
EA3098,BA5574,上身,下身
EA3098,CA2062,上身,下身
EA3098,BA4275,上身,下身
EA3098,BA5592,上身,下身
EA3098,BA5650,上身,下身
EA3098,BA5439,上身,下身
EA3098,BA5480,上身,下身
EA3098,BA5503,上身,下身
EA3098,BA5414,上身,下身
EA3098,BA5526,上身,下身
EA3098,CA1970,上身,下身
AB11917,BA4886,上身,下身
AB11917,BA6022,上身,下身
AB11917,BA5987,上身,下身
AB11917,BA3255,上身,下身
AB11917,CA667,上身,下身
AB11917,BA6069,上身,下身
AB11917,BA3713,上身,下身
AB11917,BA6468,上身,下身
AB11917,CA2236,上身,下身
AB11917,BA5175,上身,下身
AB11917,BA6120,上身,下身
AB11917,BA5651,上身,下身
AB11917,BA5721,上身,下身
AB11917,BA6597,上身,下身
AB11917,BA6547,上身,下身
AB11917,BA4594,上身,下身
AB11917,BA5520,上身,下身
AB11917,BA6025,上身,下身
AB11917,BA5154,上身,下身
AB11917,BA2694,上身,下身
EA2777,CA2185,上身,下身
EA2777,CA1764,上身,下身
EA2777,BA6155,上身,下身
EA2777,CA1887,上身,下身
EA2777,BA5839,上身,下身
EA2777,CA249,上身,下身
EA2777,CA2305,上身,下身
EA2777,BA6052,上身,下身
EA2777,BC0021,上身,下身
EA2777,BA6519,上身,下身
EA2777,BA6166,上身,下身
EA2777,BA5391,上身,下身
EA2777,BA3940,上身,下身
EA2777,CA1351,上身,下身
EA2777,CA1793,上身,下身
EA2777,BA5936,上身,下身
EA2777,BA6527,上身,下身
EA2777,BA4517,上身,下身
EA2777,BA5416,上身,下身
EA2777,BA2219,上身,下身
AB12597,CA2549,上身,下身
AB12597,DA9039,上身,下身
AB12597,BA6391,上身,下身
AB12597,CA2110,上身,下身
AB12597,CA2285,上身,下身
AB12597,BA2790,上身,下身
AB12597,CA1730,上身,下身
AB12597,BA1877,上身,下身
AB12597,BA5581,上身,下身
AB12597,BA3075,上身,下身
AB12597,BA4687,上身,下身
AB12597,BA4810,上身,下身
AB12597,CA2578,上身,下身
AB12597,BA5666,上身,下身
AB12597,CA2251,上身,下身
AB12597,CA2444,上身,下身
AB12597,DA3537,上身,下身
AB12597,BA5051,上身,下身
AB12597,BA5510,上身,下身
AB12597,BA6630,上身,下身
AB0435,BA6677,上身,下身
AB0435,BA6430,上身,下身
AB0435,BA5465,上身,下身
AB0435,BA2676,上身,下身
AB0435,DA9337,上身,下身
AB0435,DA9292,上身,下身
AB0435,DA8992,上身,下身
AB0435,BA5475,上身,下身
AB0435,BA5560,上身,下身
AB0435,BA6177,上身,下身
AB0435,BA5953,上身,下身
AB0435,DA9287,上身,下身
AB0435,BA5488,上身,下身
AB0435,BA2067,上身,下身
AB0435,CA2106,上身,下身
AB0435,CA1837,上身,下身
AB0435,CA2234,上身,下身
AB0435,CA2165,上身,下身
AB0435,BA5818,上身,下身
AB0435,CA1384,上身,下身
AB12101,CA2034,上身,下身
AB12101,BA5694,上身,下身
AB12101,BA5942,上身,下身
AB12101,BA5796,上身,下身
AB12101,BA4566,上身,下身
AB12101,BA5486,上身,下身
AB12101,DA9283,上身,下身
AB12101,BA6424,上身,下身
AB12101,BA5366,上身,下身
AB12101,BA5487,上身,下身
AB12101,BA5204,上身,下身
AB12101,BA6450,上身,下身
AB12101,CA1845,上身,下身
AB12101,BA6019,上身,下身
AB12101,BA5618,上身,下身
AB12101,BA6465,上身,下身
AB12101,CA2411,上身,下身
AB12101,CA2275,上身,下身
