head_label,tail_label,head_name,tail_name
AB8175,BA5525,上身,下身
AB8175,CA1419,上身,下身
AB8175,BA6716,上身,下身
AB8175,DA9017,上身,下身
AB8175,CA1860,上身,下身
AB8175,BA5565,上身,下身
AB8175,BA6110,上身,下身
AB8175,BA5913,上身,下身
AB8175,BA4441,上身,下身
AB8175,BA5787,上身,下身
EA3098,BA6238,上身,下身
EA3098,BA4901,上身,下身
EA3098,BA5445,上身,下身
EA3098,BA5232,上身,下身
EA3098,BA3258,上身,下身
EA3098,BA5461,上身,下身
EA3098,BA6070,上身,下身
EA3098,BA5256,上身,下身
EA3098,CA2070,上身,下身
EA3098,BA5574,上身,下身
AB11917,BA4886,上身,下身
AB11917,BA6022,上身,下身
AB11917,BA5987,上身,下身
AB11917,BA3255,上身,下身
AB11917,CA667,上身,下身
AB11917,BA6069,上身,下身
AB11917,BA3713,上身,下身
AB11917,BA6468,上身,下身
AB11917,CA2236,上身,下身
AB11917,BA5175,上身,下身
EA2777,CA2185,上身,下身
EA2777,CA1764,上身,下身
EA2777,BA6155,上身,下身
EA2777,CA1887,上身,下身
EA2777,BA5839,上身,下身
EA2777,CA249,上身,下身
EA2777,CA2305,上身,下身
EA2777,BA6052,上身,下身
EA2777,BC0021,上身,下身
EA2777,BA6519,上身,下身
AB12597,CA2549,上身,下身
AB12597,DA9039,上身,下身
AB12597,BA6391,上身,下身
AB12597,CA2110,上身,下身
AB12597,CA2285,上身,下身
AB12597,BA2790,上身,下身
AB12597,CA1730,上身,下身
AB12597,BA1877,上身,下身
AB12597,BA5581,上身,下身
AB12597,BA3075,上身,下身
AB0435,BA6677,上身,下身
AB0435,BA6430,上身,下身
AB0435,BA5465,上身,下身
AB0435,BA2676,上身,下身
AB0435,DA9337,上身,下身
AB0435,DA9292,上身,下身
AB0435,DA8992,上身,下身
AB0435,BA5475,上身,下身
AB0435,BA5560,上身,下身
AB0435,BA6177,上身,下身
AB12101,CA2034,上身,下身
AB12101,BA5694,上身,下身
AB12101,BA5942,上身,下身
AB12101,BA5796,上身,下身
AB12101,BA4566,上身,下身
AB12101,BA5486,上身,下身
AB12101,DA9283,上身,下身
AB12101,BA6424,上身,下身
AB12101,BA5366,上身,下身
AB12101,BA5487,上身,下身
EA3112,CA2165,上身,下身
EA3112,CA2234,上身,下身
EA3112,BA5560,上身,下身
EA3112,BA5953,上身,下身
EA3112,CA2298,上身,下身
EA3112,BA2676,上身,下身
EA3112,CA1878,上身,下身
EA3112,BA5849,上身,下身
EA3112,BA5465,上身,下身
EA3112,BA6430,上身,下身
AB12317,BA4817,上身,下身
AB12317,CA2459,上身,下身
AB12317,CA2036,上身,下身
AB12317,BA1919,上身,下身
AB12317,BA5792,上身,下身
AB12317,DA8605,上身,下身
AB12317,BA6780,上身,下身
AB12317,DA9029,上身,下身
AB12317,BA5945,上身,下身
AB12317,CA2250,上身,下身
AB11779,BA6110,上身,下身
AB11779,BA5630,上身,下身
AB11779,BA5727,上身,下身
AB11779,CA1860,上身,下身
AB11779,BA3426,上身,下身
AB11779,CA1931,上身,下身
AB11779,BA5909,上身,下身
AB11779,BA4674,上身,下身
AB11779,DA9097,上身,下身
AB11779,CA1595,上身,下身
AB13812,BA3918,上身,下身
AB13812,BA5553,上身,下身
AB13812,BA3057,上身,下身
AB13812,CA2157,上身,下身
AB13812,BA3888,上身,下身
AB13812,BA4274,上身,下身
AB13812,BA4441,上身,下身
AB13812,DA9139,上身,下身
AB13812,BA4793,上身,下身
AB13812,BA5873,上身,下身
AB13277,BA5165,上身,下身
AB13277,BA5484,上身,下身
AB13277,BA4803,上身,下身
AB13277,BA6728,上身,下身
AB13277,BA4840,上身,下身
AB13277,DA9027,上身,下身
AB13277,DA9160,上身,下身
AB13277,DA9194,上身,下身
AB13277,BA5652,上身,下身
AB13277,BA5486,上身,下身
AB15283,BA5948,上身,下身
AB15283,BA5462,上身,下身
AB15283,BA6231,上身,下身
AB15283,CA2283,上身,下身
AB15283,BA5586,上身,下身
AB15283,DA9113,上身,下身
AB15283,BA3966,上身,下身
AB15283,CA2091,上身,下身
AB15283,BA4670,上身,下身
AB15283,BA5860,上身,下身
AB13970,CA1984,上身,下身
AB13970,CA2446,上身,下身
AB13970,BA4823,上身,下身
AB13970,BA6639,上身,下身
AB13970,CA2168,上身,下身
AB13970,BA5788,上身,下身
AB13970,CA1872,上身,下身
AB13970,BA6310,上身,下身
