head_label,tail_label,head_name,tail_name
AB13450,DA9061,上身,下身
AB13450,BA3057,上身,下身
AB13450,BA6235,上身,下身
AB13450,CA2240,上身,下身
AB13450,DA8940,上身,下身
AB13450,BA5217,上身,下身
AB13450,BA5092,上身,下身
AB13450,BA5218,上身,下身
AB13450,CA2183,上身,下身
AB13450,DA9328,上身,下身
AB13450,CA1865,上身,下身
AB13450,BA5865,上身,下身
AB13450,CA1738,上身,下身
AB13450,BA5518,上身,下身
AB13450,BA6502,上身,下身
AB13450,DA8865,上身,下身
AB13450,DA9215,上身,下身
AB13450,CA2573,上身,下身
AB13450,BA4041,上身,下身
AB13450,BA4406,上身,下身
AB10371,CA2183,上身,下身
AB10371,BA5218,上身,下身
AB10371,BA5865,上身,下身
AB10371,BA6502,上身,下身
AB10371,CA2573,上身,下身
AB10371,DA8940,上身,下身
AB10371,BA5250,上身,下身
AB10371,BA5372,上身,下身
AB10371,CA2277,上身,下身
AB10371,BA4735,上身,下身
AB10371,BA6235,上身,下身
AB10371,CA2495,上身,下身
AB10371,DA9061,上身,下身
AB10371,BA5914,上身,下身
AB10371,DA9215,上身,下身
AB10371,BA5858,上身,下身
AB10371,BA5509,上身,下身
AB10371,BA5243,上身,下身
AB10371,CA2295,上身,下身
AB10371,BA6720,上身,下身
AB16299,DA9215,上身,下身
AB16299,DA9044,上身,下身
AB16299,BA6081,上身,下身
AB16299,CA1835,上身,下身
AB16299,BA6411,上身,下身
AB16299,CA2092,上身,下身
AB16299,BA6520,上身,下身
AB16299,BA5912,上身,下身
AB16299,BA5336,上身,下身
AB16299,BA5412,上身,下身
AB16299,BA2620,上身,下身
AB16299,CA2190,上身,下身
AB16299,CA2571,上身,下身
AB16299,CA2409,上身,下身
AB16299,BA4681,上身,下身
AB16299,CA1862,上身,下身
AB16299,BA4406,上身,下身
AB16299,CA2020,上身,下身
AB16299,BA6064,上身,下身
AB16299,CA1740,上身,下身
AB15094,CA2137,上身,下身
AB15094,BA4566,上身,下身
AB15094,BA5292,上身,下身
AB15094,BA5297,上身,下身
AB15094,BA5437,上身,下身
AB15094,BA4778,上身,下身
AB15094,BA5898,上身,下身
AB15094,CA1782,上身,下身
AB15094,CA1876,上身,下身
AB15094,BA5617,上身,下身
AB15094,BA6475,上身,下身
AB15094,CA2254,上身,下身
AB15094,BA5488,上身,下身
AB15094,BA2175,上身,下身
AB15094,BA5510,上身,下身
AB15094,CA2189,上身,下身
AB15094,CA2202,上身,下身
AB15094,BA5605,上身,下身
AB15094,BA6141,上身,下身
AB15094,BA6717,上身,下身
AB13096,DA9207,上身,下身
AB13096,BA6538,上身,下身
AB13096,BA5969,上身,下身
AB13096,CA1484,上身,下身
AB13096,CA2529,上身,下身
AB13096,CA2127,上身,下身
AB13096,BA5459,上身,下身
AB13096,BA6581,上身,下身
AB13096,CA1937,上身,下身
AB13096,BA6732,上身,下身
AB13096,CA662,上身,下身
AB13096,BA6446,上身,下身
AB13096,DA9220,上身,下身
AB13096,DA9283,上身,下身
AB13096,BA5439,上身,下身
AB13096,BA6047,上身,下身
AB13096,CA2145,上身,下身
AB13096,CA1353,上身,下身
AB13096,BA5099,上身,下身
AB13096,DA9131,上身,下身
AB14673,BA5459,上身,下身
AB14673,BA6581,上身,下身
AB14673,DA9207,上身,下身
AB14673,BA6076,上身,下身
AB14673,DA5588,上身,下身
AB14673,CA2529,上身,下身
AB14673,BA5969,上身,下身
AB14673,BA6538,上身,下身
AB14673,BA6446,上身,下身
AB14673,BA6732,上身,下身
AB14673,DA9093,上身,下身
AB14673,BA0126,上身,下身
AB14673,DA9239,上身,下身
AB14673,DA9220,上身,下身
AB14673,BA5457,上身,下身
AB14673,BA4689,上身,下身
AB14673,BA6047,上身,下身
AB14673,BA5099,上身,下身
AB14673,CA2179,上身,下身
AB14673,CA1484,上身,下身
AB12994,BA5232,上身,下身
AB12994,BA5606,上身,下身
AB12994,CA1899,上身,下身
AB12994,CA2212,上身,下身
AB12994,CA2062,上身,下身
AB12994,BA3984,上身,下身
AB12994,BA5869,上身,下身
AB12994,BA5386,上身,下身
AB12994,CA1978,上身,下身
AB12994,BA5992,上身,下身
AB12994,BA5016,上身,下身
AB12994,BA5488,上身,下身
AB12994,CA1782,上身,下身
AB12994,BA5420,上身,下身
AB12994,BA2189,上身,下身
AB12994,DA8495,上身,下身
AB12994,BA5422,上身,下身
AB12994,BA6110,上身,下身
AB12994,BA5385,上身,下身
AB12994,BA5658,上身,下身
AB11840,CA2429,上身,下身
AB11840,BA3981,上身,下身
AB11840,BA6150,上身,下身
AB11840,BA4241,上身,下身
AB11840,BA6417,上身,下身
AB11840,BA4360,上身,下身
AB11840,BA6646,上身,下身
AB11840,BA5176,上身,下身
AB11840,BA4940,上身,下身
AB11840,BA5888,上身,下身
AB11840,BA5739,上身,下身
AB11840,BA4899,上身,下身
AB11840,BA5475,上身,下身
AB11840,BA5569,上身,下身
AB11840,BA5666,上身,下身
AB11840,BA5889,上身,下身
AB11840,CA2430,上身,下身
