head_label,tail_label,head_name,tail_name
AB12251,CA2047,上身,下身
AB12251,CA2325,上身,下身
AB12251,CA2043,上身,下身
AB12251,CA2050,上身,下身
AB12251,CA2015,上身,下身
AB12251,CA1990,上身,下身
AB12251,BA6675,上身,下身
AB12251,CA1995,上身,下身
AB12251,CA1991,上身,下身
AB12251,CA1250,上身,下身
AB12251,CA1996,上身,下身
AB12251,BA6375,上身,下身
AB12251,BA6568,上身,下身
AB12251,BA6680,上身,下身
AB12251,CA1614,上身,下身
AB12251,CA2306,上身,下身
AB12251,DA8899,上身,下身
AB12251,BA6710,上身,下身
AB12251,BA6463,上身,下身
AB12251,BA6369,上身,下身
AB11164,BA6076,上身,下身
AB11164,BA5998,上身,下身
AB11164,CA1918,上身,下身
AB11164,BA5476,上身,下身
AB11164,BA5369,上身,下身
AB11164,BA6085,上身,下身
AB11164,BA5566,上身,下身
AB11164,CA1793,上身,下身
AB11164,CA2281,上身,下身
AB11164,BA5571,上身,下身
AB11164,CA1724,上身,下身
AB11164,BA5495,上身,下身
AB11164,CA2198,上身,下身
AB11164,BA1464,上身,下身
AB11164,BA6235,上身,下身
AB11164,BA5704,上身,下身
AB11164,BA5660,上身,下身
AB11164,CA1210,上身,下身
AB11164,BA3984,上身,下身
AB11164,BA5779,上身,下身
EA2703,BA5918,上身,下身
EA2703,BA5602,上身,下身
EA2703,CA2297,上身,下身
EA2703,BA5445,上身,下身
EA2703,BA5883,上身,下身
EA2703,BA5439,上身,下身
EA2703,BA5987,上身,下身
EA2703,CA2106,上身,下身
EA2703,BA6120,上身,下身
EA2703,BA6035,上身,下身
EA2703,BA6237,上身,下身
EA2703,BA5984,上身,下身
EA2703,CA1958,上身,下身
EA2703,CA1887,上身,下身
EA2703,CA1834,上身,下身
EA2703,CA2279,上身,下身
EA2703,CA1854,上身,下身
EA2703,CA1384,上身,下身
EA2703,CA2204,上身,下身
EA2703,BA6052,上身,下身
AB14086,CA2147,上身,下身
AB14086,CA2119,上身,下身
AB14086,CA2165,上身,下身
AB14086,CA2185,上身,下身
AB14086,BA6740,上身,下身
AB14086,CA2327,上身,下身
AB14086,BA6677,上身,下身
AB14086,CA1788,上身,下身
AB14086,CA2190,上身,下身
AB14086,BA6633,上身,下身
AB14086,BA6780,上身,下身
AB14086,DA8605,上身,下身
AB14086,DA9283,上身,下身
AB14086,DA9171,上身,下身
AB14086,BA6075,上身,下身
AB14086,CA2412,上身,下身
AB14086,DA9263,上身,下身
AB14086,CA249,上身,下身
AB14086,BA6344,上身,下身
AB14086,BF0109,上身,下身
AB12817,BA4850,上身,下身
AB12817,CA2079,上身,下身
AB12817,BA5541,上身,下身
AB12817,BA5705,上身,下身
AB12817,CA2306,上身,下身
AB12817,CA1984,上身,下身
AB12817,CA1990,上身,下身
AB12817,BA5588,上身,下身
AB12817,CA1995,上身,下身
AB12817,CA2015,上身,下身
AB12817,CA2325,上身,下身
AB12817,CA2070,上身,下身
AB12817,CA2047,上身,下身
AB12817,DA9328,上身,下身
AB12817,CA1639,上身,下身
AB12817,CA2043,上身,下身
AB12817,DA8092,上身,下身
AB12817,BA6680,上身,下身
AB12817,CA1992,上身,下身
AB12817,BA6617,上身,下身
AB13689,BA5439,上身,下身
AB13689,CA2283,上身,下身
AB13689,BA5218,上身,下身
AB13689,CA1805,上身,下身
AB13689,BA6035,上身,下身
AB13689,DA9350,上身,下身
AB13689,CA1830,上身,下身
AB13689,DA9303,上身,下身
AB13689,CA1887,上身,下身
AB13689,DA8574,上身,下身
AB13689,CA2208,上身,下身
AB13689,CA2142,上身,下身
AB13689,BA6070,上身,下身
AB13689,CA2211,上身,下身
AB13689,BA6720,上身,下身
AB13689,CA2275,上身,下身
AB13689,CA1284,上身,下身
AB13689,BA5870,上身,下身
AB13689,BA6019,上身,下身
AB13689,BA6052,上身,下身
AB16575,BA6580,上身,下身
AB16575,BA6511,上身,下身
