head_label,tail_label,head_name,tail_name
AB15972,CA2451,上身,下身
AB15972,BA6128,上身,下身
AB15972,DA9320,上身,下身
AB15972,BA6570,上身,下身
AB15972,BA6444,上身,下身
AB15972,CA1794,上身,下身
AB15972,CA2142,上身,下身
AB15972,CA1694,上身,下身
AB15972,DA8924,上身,下身
AB15972,CA2444,上身,下身
AB15972,BA5624,上身,下身
AB15972,BA5788,上身,下身
AB15972,BA3966,上身,下身
AB15972,BA6684,上身,下身
AB15972,CA1697,上身,下身
AB15972,BA5375,上身,下身
AB15972,BA4404,上身,下身
AB15972,BA3911,上身,下身
AB15972,BA6142,上身,下身
AB15972,CA2376,上身,下身
AB6298,DA9263,上身,下身
AB6298,DA9132,上身,下身
AB6298,BA5475,上身,下身
AB6298,DA3537,上身,下身
AB6298,BA5445,上身,下身
AB6298,BA5630,上身,下身
AB6298,BA6375,上身,下身
AB6298,CA1484,上身,下身
AB6298,CA1965,上身,下身
AB6298,CA2154,上身,下身
AB6298,DA9337,上身,下身
AB6298,CA2049,上身,下身
AB6298,BA5382,上身,下身
AB6298,BA5850,上身,下身
AB6298,DA9159,上身,下身
AB6298,BA6454,上身,下身
AB6298,BA6637,上身,下身
AB6298,CA1905,上身,下身
AB6298,CA2003,上身,下身
AB6298,CA1885,上身,下身
AB15655,BA6256,上身,下身
AB15655,DA8946,上身,下身
AB15655,BA5861,上身,下身
AB15655,CA1727,上身,下身
AB15655,BA6720,上身,下身
AB15655,BA5593,上身,下身
AB15655,BA5459,上身,下身
AB15655,BA4395,上身,下身
AB15655,BA5792,上身,下身
AB15655,CA1374,上身,下身
AB15655,CA1124,上身,下身
AB15655,BA6190,上身,下身
AB15655,CA2240,上身,下身
AB15655,DA9207,上身,下身
AB15655,DA9152,上身,下身
AB15655,CA1732,上身,下身
AB15655,CA2388,上身,下身
AB15655,CA662,上身,下身
AB15655,BA6022,上身,下身
AB15655,CA2137,上身,下身
AB13189,CA1957,上身,下身
AB13189,BA5845,上身,下身
AB13189,BA4247,上身,下身
AB13189,BA3888,上身,下身
AB13189,BA2098,上身,下身
AB13189,BA4784,上身,下身
AB13189,BA6633,上身,下身
AB13189,BA5658,上身,下身
AB13189,BA2370,上身,下身
AB13189,BA5276,上身,下身
AB13189,CA2555,上身,下身
AB13189,BA5825,上身,下身
AB13189,BA6025,上身,下身
AB13189,CA1922,上身,下身
AB13189,BA3861,上身,下身
AB13189,BA5366,上身,下身
AB13189,BA5373,上身,下身
AB13189,CA2211,上身,下身
AB13189,BA6557,上身,下身
AB13189,BA4275,上身,下身
AB14532,BA3571,上身,下身
AB14532,BA5156,上身,下身
AB14532,BA4426,上身,下身
AB14532,BA5490,上身,下身
AB14532,DA8715,上身,下身
AB14532,BA6036,上身,下身
AB14532,BA5179,上身,下身
AB14532,DA8644,上身,下身
AB14532,BA3255,上身,下身
AB14532,CA2559,上身,下身
AB14532,BA5456,上身,下身
AB14532,CA1793,上身,下身
AB14532,CA2308,上身,下身
AB14532,BA5795,上身,下身
AB14532,CA2273,上身,下身
AB14532,BA6520,上身,下身
AB14532,DA9094,上身,下身
AB14532,CA1838,上身,下身
AB14532,DA3191,上身,下身
AB14532,BA5653,上身,下身
AB13282,DA9215,上身,下身
AB13282,CA1805,上身,下身
AB13282,BA5154,上身,下身
AB13282,BA6115,上身,下身
AB13282,BA5841,上身,下身
AB13282,CA2041,上身,下身
AB13282,BA5660,上身,下身
AB13282,DA9194,上身,下身
AB13282,BA6155,上身,下身
AB13282,CA1791,上身,下身
AB13282,BA5488,上身,下身
AB13282,BA6435,上身,下身
AB13282,CA1857,上身,下身
AB13282,BA5521,上身,下身
AB13282,DA9002,上身,下身
AB13282,BA4626,上身,下身
AB13282,BA6283,上身,下身
AB13282,CA2096,上身,下身
AB13282,BA5643,上身,下身
AB13282,CA1203,上身,下身
AB12023,BA6314,上身,下身
AB12023,DA9141,上身,下身
AB12023,CA2141,上身,下身
AB12023,BA4246,上身,下身
AB12023,CA2399,上身,下身
AB12023,DA9045,上身,下身
AB12023,CA1054,上身,下身
AB12023,CA1770,上身,下身
AB12023,BA6681,上身,下身
AB12023,CA1882,上身,下身
AB12023,BA5052,上身,下身
AB12023,CA2547,上身,下身
AB12023,BA4464,上身,下身
AB12023,BA5457,上身,下身
AB12023,BA6597,上身,下身
AB12023,BA5978,上身,下身
AB12023,BA5873,上身,下身
AB12023,BA4644,上身,下身
AB12023,CA2103,上身,下身
AB12023,BA4899,上身,下身
AB12054,CA2038,上身,下身
AB12054,BA6732,上身,下身
AB12054,BA5175,上身,下身
AB12054,DA8678,上身,下身
AB12054,BA5244,上身,下身
AB12054,DA9068,上身,下身
AB12054,BA4873,上身,下身
AB12054,DA8948,上身,下身
AB12054,BA5477,上身,下身
AB12054,CA2185,上身,下身
AB12054,BA5684,上身,下身
AB12054,BA4930,上身,下身
AB12054,BA3913,上身,下身
AB12054,CA1908,上身,下身
AB12054,CA2274,上身,下身
AB12054,BA4335,上身,下身
