head_label,tail_label,head_name,tail_name
AB15972,CA2451,上身,下身
AB15972,BA6128,上身,下身
AB15972,DA9320,上身,下身
AB15972,BA6570,上身,下身
AB15972,BA6444,上身,下身
AB15972,CA1794,上身,下身
AB15972,CA2142,上身,下身
AB15972,CA1694,上身,下身
AB15972,DA8924,上身,下身
AB15972,CA2444,上身,下身
AB6298,DA9263,上身,下身
AB6298,DA9132,上身,下身
AB6298,BA5475,上身,下身
AB6298,DA3537,上身,下身
AB6298,BA5445,上身,下身
AB6298,BA5630,上身,下身
AB6298,BA6375,上身,下身
AB6298,CA1484,上身,下身
AB6298,CA1965,上身,下身
AB6298,CA2154,上身,下身
AB15655,BA6256,上身,下身
AB15655,DA8946,上身,下身
AB15655,BA5861,上身,下身
AB15655,CA1727,上身,下身
AB15655,BA6720,上身,下身
AB15655,BA5593,上身,下身
AB15655,BA5459,上身,下身
AB15655,BA4395,上身,下身
AB15655,BA5792,上身,下身
AB15655,CA1374,上身,下身
AB13189,CA1957,上身,下身
AB13189,BA5845,上身,下身
AB13189,BA4247,上身,下身
AB13189,BA3888,上身,下身
AB13189,BA2098,上身,下身
AB13189,BA4784,上身,下身
AB13189,BA6633,上身,下身
AB13189,BA5658,上身,下身
AB13189,BA2370,上身,下身
AB13189,BA5276,上身,下身
AB14532,BA3571,上身,下身
AB14532,BA5156,上身,下身
AB14532,BA4426,上身,下身
AB14532,BA5490,上身,下身
AB14532,DA8715,上身,下身
AB14532,BA6036,上身,下身
AB14532,BA5179,上身,下身
AB14532,DA8644,上身,下身
AB14532,BA3255,上身,下身
AB14532,CA2559,上身,下身
AB13282,DA9215,上身,下身
AB13282,CA1805,上身,下身
AB13282,BA5154,上身,下身
AB13282,BA6115,上身,下身
AB13282,BA5841,上身,下身
AB13282,CA2041,上身,下身
AB13282,BA5660,上身,下身
AB13282,DA9194,上身,下身
AB13282,BA6155,上身,下身
AB13282,CA1791,上身,下身
AB12023,BA6314,上身,下身
AB12023,DA9141,上身,下身
AB12023,CA2141,上身,下身
AB12023,BA4246,上身,下身
AB12023,CA2399,上身,下身
AB12023,DA9045,上身,下身
AB12023,CA1054,上身,下身
AB12023,CA1770,上身,下身
AB12023,BA6681,上身,下身
AB12023,CA1882,上身,下身
AB12054,CA2038,上身,下身
AB12054,BA6732,上身,下身
AB12054,BA5175,上身,下身
AB12054,DA8678,上身,下身
AB12054,BA5244,上身,下身
AB12054,DA9068,上身,下身
AB12054,BA4873,上身,下身
AB12054,DA8948,上身,下身
AB12054,BA5477,上身,下身
AB12054,CA2185,上身,下身
AB14517,CA1850,上身,下身
AB14517,BA5905,上身,下身
AB14517,BA6715,上身,下身
AB14517,BA5463,上身,下身
AB14517,BA5520,上身,下身
AB14517,BA2244,上身,下身
AB14517,BA4362,上身,下身
AB14517,BA2370,上身,下身
AB14517,BA5510,上身,下身
AB14517,CA2539,上身,下身
GA402,BA4994,上身,下身
GA402,BA6626,上身,下身
GA402,BA4841,上身,下身
GA402,BA4813,上身,下身
GA402,BA3244,上身,下身
GA402,BA5535,上身,下身
GA402,CA1893,上身,下身
GA402,CA1769,上身,下身
GA402,BA6414,上身,下身
GA402,BA5465,上身,下身
AB17057,BA6133,上身,下身
AB17057,CA2586,上身,下身
AB17057,BA6112,上身,下身
AB17057,BA6203,上身,下身
AB17057,BA5732,上身,下身
AB17057,BA6134,上身,下身
AB17057,BA6191,上身,下身
AB17057,CA2417,上身,下身
AB17057,CA1987,上身,下身
AB17057,BA6724,上身,下身
AB13785,CA2136,上身,下身
AB13785,BA5230,上身,下身
AB13785,BA5615,上身,下身
AB13785,BA5348,上身,下身
AB13785,BA4800,上身,下身
AB13785,BA5639,上身,下身
AB13785,CA2446,上身,下身
AB13785,BA5743,上身,下身
AB13785,BA6694,上身,下身
AB13785,BA5655,上身,下身
AB12621,CA2146,上身,下身
AB12621,CA2010,上身,下身
AB12621,CA1768,上身,下身
AB12621,BA6442,上身,下身
AB12621,CA2105,上身,下身
AB12621,CA2304,上身,下身
AB12621,CA2134,上身,下身
AB12621,CA2416,上身,下身
AB12621,CA1587,上身,下身
AB12621,CA2147,上身,下身
AB10982,BA5935,上身,下身
AB10982,CA2070,上身,下身
AB10982,CA2067,上身,下身
AB10982,BA5215,上身,下身
AB10982,BA4710,上身,下身
AB10982,CA2115,上身,下身
AB10982,DA8850,上身,下身
AB10982,BA5360,上身,下身
AB10982,BA5709,上身,下身
AB10982,BA6468,上身,下身
AB13569,BA6717,上身,下身
AB13569,BA6743,上身,下身
AB13569,BA6682,上身,下身
AB13569,BA5427,上身,下身
AB13569,BA5803,上身,下身
AB13569,CA2437,上身,下身
AB13569,BA4970,上身,下身
AB13569,CA1786,上身,下身
AB13569,BA5474,上身,下身
AB13569,CA2276,上身,下身
EA2750,BA6432,上身,下身
EA2750,BA5429,上身,下身
EA2750,CA2067,上身,下身
EA2750,CA1750,上身,下身
EA2750,BA5954,上身,下身
EA2750,BA5870,上身,下身
EA2750,CA1899,上身,下身
