head_label,tail_label,head_name,tail_name
AB12935,BA5250,上身,下身
AB12935,DA3537,上身,下身
AB12935,BA3864,上身,下身
AB12935,BA5414,上身,下身
AB12935,BA5566,上身,下身
AB12935,BA5867,上身,下身
AB12935,CA2525,上身,下身
AB12935,BA5165,上身,下身
AB12935,BA6238,上身,下身
AB12935,CA1963,上身,下身
AB5287,CA1830,上身,下身
AB5287,BA6088,上身,下身
AB5287,CA2243,上身,下身
AB5287,BA6530,上身,下身
AB5287,BA6700,上身,下身
AB5287,BA5277,上身,下身
AB5287,BA5599,上身,下身
AB5287,BA5428,上身,下身
AB5287,BA5934,上身,下身
AB5287,CA2375,上身,下身
AB10998,BA6453,上身,下身
AB10998,BA5739,上身,下身
AB10998,BA5526,上身,下身
AB10998,BA6137,上身,下身
AB10998,CA2062,上身,下身
AB10998,BA5488,上身,下身
AB10998,CA2165,上身,下身
AB10998,CA1884,上身,下身
AB10998,DA9045,上身,下身
AB10998,BA5143,上身,下身
AB16968,DA9193,上身,下身
AB16968,BA5732,上身,下身
AB16968,CA2586,上身,下身
AB16968,BA6112,上身,下身
AB16968,BA3860,上身,下身
AB16968,BA6191,上身,下身
AB16968,BA6624,上身,下身
AB16968,CA1987,上身,下身
AB16968,BA6134,上身,下身
AB16968,BA6133,上身,下身
AB12008,BA5369,上身,下身
AB12008,CA1484,上身,下身
AB12008,BA3327,上身,下身
AB12008,BA5345,上身,下身
AB12008,CA1965,上身,下身
AB12008,BA6468,上身,下身
AB12008,BA4126,上身,下身
AB12008,BA6136,上身,下身
AB12008,CA1880,上身,下身
AB12008,BA5505,上身,下身
AB13407,BA5099,上身,下身
AB13407,BA5560,上身,下身
AB13407,CA2297,上身,下身
AB13407,DA9320,上身,下身
AB13407,CA2449,上身,下身
AB13407,DA9130,上身,下身
AB13407,BA4770,上身,下身
AB13407,DA8824,上身,下身
AB13407,BA4970,上身,下身
AB13407,CA2137,上身,下身
AB15191,CA1788,上身,下身
AB15191,CA1999,上身,下身
AB15191,CA1724,上身,下身
AB15191,BA5652,上身,下身
AB15191,BA5791,上身,下身
AB15191,BA4688,上身,下身
AB15191,BA5592,上身,下身
AB15191,CA1880,上身,下身
AB15191,BA2625,上身,下身
AB15191,BA5503,上身,下身
AB10285,BA4704,上身,下身
AB10285,BA4237,上身,下身
AB10285,CA1813,上身,下身
AB10285,DA9121,上身,下身
AB10285,BA6537,上身,下身
AB10285,CA1979,上身,下身
AB10285,DA9042,上身,下身
AB10285,CA2489,上身,下身
AB10285,CA2601,上身,下身
AB10285,BA5433,上身,下身
AB12819,BA5244,上身,下身
AB12819,BA5348,上身,下身
AB12819,BA4464,上身,下身
AB12819,CA1518,上身,下身
AB12819,BA5556,上身,下身
AB12819,BA4687,上身,下身
AB12819,BA5012,上身,下身
AB12819,DA9147,上身,下身
AB12819,BA6732,上身,下身
AB12819,BA5438,上身,下身
AB13680,CA1788,上身,下身
AB13680,DA8574,上身,下身
AB13680,BA5256,上身,下身
AB13680,CA2204,上身,下身
AB13680,CA2051,上身,下身
AB13680,BA5652,上身,下身
AB13680,DA5937,上身,下身
AB13680,BA5660,上身,下身
AB13680,CA2444,上身,下身
AB13680,BA5869,上身,下身
EA2925,BA4168,上身,下身
EA2925,CA1850,上身,下身
EA2925,BA6676,上身,下身
EA2925,BA4246,上身,下身
EA2925,BA2125,上身,下身
EA2925,BA5660,上身,下身
EA2925,CA1773,上身,下身
EA2925,BA5391,上身,下身
EA2925,BA6070,上身,下身
EA2925,CA2204,上身,下身
AB10191,BA4770,上身,下身
AB10191,DA9320,上身,下身
AB10191,BA5560,上身,下身
AB10191,CA2137,上身,下身
AB10191,CA1639,上身,下身
AB10191,BA6528,上身,下身
AB10191,BA3889,上身,下身
AB10191,BA5643,上身,下身
AB10191,BA4735,上身,下身
AB10191,BA5175,上身,下身
AB15844,CA2364,上身,下身
AB15844,BA6310,上身,下身
AB15844,BA6633,上身,下身
AB15844,CA1859,上身,下身
AB15844,CA2190,上身,下身
AB15844,CA1934,上身,下身
AB15844,DA9141,上身,下身
AB15844,BA3017,上身,下身
AB15844,BA6201,上身,下身
AB15844,DA8885,上身,下身
AB8175,BA4448,上身,下身
AB8175,DA9094,上身,下身
AB8175,BA2258,上身,下身
AB8175,BA4886,上身,下身
AB8175,DA5588,上身,下身
AB8175,BA5763,上身,下身
AB8175,CA1997,上身,下身
AB8175,DA9132,上身,下身
AB8175,DA9343,上身,下身
AB8175,CA1935,上身,下身
AB17064,BA2521,上身,下身
AB17064,CA2251,上身,下身
AB17064,BA5736,上身,下身
AB17064,CA1888,上身,下身
AB17064,BA5704,上身,下身
AB17064,DA9044,上身,下身
AB17064,CA2539,上身,下身
AB17064,CA1743,上身,下身
AB17064,BA5818,上身,下身
AB17064,CA2291,上身,下身
AB12638,BA5905,上身,下身
AB12638,BA5297,上身,下身
AB12638,CA1441,上身,下身
AB12638,CA1694,上身,下身
AB12638,BA5753,上身,下身
AB12638,BA4906,上身,下身
AB12638,BA5422,上身,下身
AB12638,DA9283,上身,下身
AB12638,BA6435,上身,下身
AB12638,CA2011,上身,下身
AB15425,BA5762,上身,下身
AB15425,BA6013,上身,下身
AB15425,BA5742,上身,下身
AB15425,BA4765,上身,下身
AB15425,BA4971,上身,下身
AB15425,BA6332,上身,下身
AB15425,BA6456,上身,下身
AB15425,CA1244,上身,下身
AB15425,BA5999,上身,下身
AB15425,BA6287,上身,下身
AB14183,BA4778,上身,下身
AB14183,CA2263,上身,下身
AB14183,DA9215,上身,下身
AB14183,CA1909,上身,下身
AB14183,CA2366,上身,下身
AB14183,BA6443,上身,下身
AB14183,BA4803,上身,下身
AB14183,BA3571,上身,下身
