head_label,tail_label,head_name,tail_name
AB14447,BA6155,上身,下身
AB14447,CA1731,上身,下身
AB14447,BA5576,上身,下身
AB14447,CA2220,上身,下身
AB14447,BA5784,上身,下身
AB14447,CA2106,上身,下身
AB14447,CA2444,上身,下身
AB14447,BA5173,上身,下身
AB14447,BA4056,上身,下身
AB14447,BA6060,上身,下身
AB14447,BA5818,上身,下身
AB14447,BA4996,上身,下身
AB14447,BA5992,上身,下身
AB14447,CA2022,上身,下身
AB14447,BA4168,上身,下身
AB14447,BA5414,上身,下身
AB14447,BA5154,上身,下身
AB14447,BA5651,上身,下身
AB14447,BA5839,上身,下身
AB14447,CA2276,上身,下身
AB15094,CA2073,上身,下身
AB15094,BA0646,上身,下身
AB15094,CA2191,上身,下身
AB15094,CA2549,上身,下身
AB15094,BA5161,上身,下身
AB15094,CA1773,上身,下身
AB15094,BA5994,上身,下身
AB15094,CA2275,上身,下身
AB15094,BA0321,上身,下身
AB15094,BA6438,上身,下身
AB15094,BA4566,上身,下身
AB15094,BA5078,上身,下身
AB15094,BA6646,上身,下身
AB15094,BA5533,上身,下身
AB15094,BA6121,上身,下身
AB15094,CA2559,上身,下身
AB15094,CA2028,上身,下身
AB15094,BA5948,上身,下身
AB15094,BA5546,上身,下身
AB15094,CA1858,上身,下身
AB11789,BA5209,上身,下身
AB11789,BA5358,上身,下身
AB11789,BA4849,上身,下身
AB11789,CA734,上身,下身
AB11789,CA1730,上身,下身
AB11789,BA5993,上身,下身
AB11789,BA5679,上身,下身
AB11789,BA6039,上身,下身
AB11789,BA6463,上身,下身
AB11789,CA1210,上身,下身
AB11789,CA1764,上身,下身
AB11789,BA0126,上身,下身
AB11789,CA1044,上身,下身
AB11789,BA6159,上身,下身
AB11789,BA5022,上身,下身
AB11789,BA6627,上身,下身
AB11789,BA6414,上身,下身
AB11789,BA5624,上身,下身
AB11789,BA5563,上身,下身
AB11789,CA2370,上身,下身
AB15232,BA5984,上身,下身
AB15232,BA5173,上身,下身
AB15232,CA718,上身,下身
AB15232,CA1236,上身,下身
AB15232,CA2410,上身,下身
AB15232,DA8824,上身,下身
AB15232,CA1666,上身,下身
AB15232,DA9317,上身,下身
AB15232,BA4056,上身,下身
AB15232,CA1706,上身,下身
