head_label,tail_label,head_name,tail_name
AB14710,BA5250,上身,下身
AB14710,BA5204,上身,下身
AB14710,BA6050,上身,下身
AB14710,BA6088,上身,下身
AB14710,BA5345,上身,下身
AB14710,BA5239,上身,下身
AB14710,BA5856,上身,下身
AB14710,BA6130,上身,下身
AB14710,BA5888,上身,下身
AB14710,BA5851,上身,下身
AB15469,BA6375,上身,下身
AB15469,BA6256,上身,下身
AB15469,BA6293,上身,下身
AB15469,DA8683,上身,下身
AB15469,DA9154,上身,下身
AB15469,BA6745,上身,下身
AB15469,BA6387,上身,下身
AB15469,DA8865,上身,下身
AB15469,BA6303,上身,下身
AB15469,DA9320,上身,下身
AB9979,BA4450,上身,下身
AB9979,CA2086,上身,下身
AB9979,BA4735,上身,下身
AB9979,CA1873,上身,下身
AB9979,BA5187,上身,下身
AB9979,BA5185,上身,下身
AB9979,BA6296,上身,下身
AB9979,CA1718,上身,下身
AB9979,DA8786,上身,下身
AB9979,CA2578,上身,下身
AB14468,BA5899,上身,下身
AB14468,BA6110,上身,下身
AB14468,BA5861,上身,下身
AB14468,CA1863,上身,下身
AB14468,BA6025,上身,下身
AB14468,BA4425,上身,下身
AB14468,BA5923,上身,下身
AB14468,BA5852,上身,下身
AB14468,DA9301,上身,下身
AB14468,DA9370,上身,下身
AB17016,BA6724,上身,下身
AB17016,CA2417,上身,下身
AB17016,BA6623,上身,下身
AB17016,BA6624,上身,下身
AB17016,DA9138,上身,下身
AB17016,BA6706,上身,下身
AB17016,CA2586,上身,下身
AB17016,DA9193,上身,下身
AB17016,BA6614,上身,下身
AB17016,BA6700,上身,下身
GA518,BA6189,上身,下身
GA518,BA4241,上身,下身
GA518,BA6192,上身,下身
GA518,BA5696,上身,下身
GA518,BA5370,上身,下身
GA518,BA5099,上身,下身
GA518,BA5934,上身,下身
GA518,BA4240,上身,下身
GA518,BA5841,上身,下身
GA518,BA5559,上身,下身
AB14090,DA5961,上身,下身
AB14090,BA5358,上身,下身
AB14090,BA5172,上身,下身
AB14090,CA1997,上身,下身
AB14090,CA1887,上身,下身
AB14090,CA1530,上身,下身
AB14090,CA1751,上身,下身
AB14090,BA2616,上身,下身
AB14090,BA2123,上身,下身
AB14090,BA5441,上身,下身
AB15144,BA6335,上身,下身
AB15144,BA6198,上身,下身
AB15144,DA9243,上身,下身
