head_label,tail_label,head_name,tail_name
AB15394,DA8544,上身,下身
AB15394,BA5672,上身,下身
AB15394,BA5369,上身,下身
AB15394,CA1210,上身,下身
AB15394,CA2027,上身,下身
AB15394,CA734,上身,下身
AB15394,CA1948,上身,下身
AB15394,BA6015,上身,下身
AB15394,BA5232,上身,下身
AB15394,BA6682,上身,下身
AB15394,CA2535,上身,下身
AB15394,CA1747,上身,下身
AB15394,BA5560,上身,下身
AB15394,BA5483,上身,下身
AB15394,DA3537,上身,下身
AB15394,BA4757,上身,下身
AB15394,CA1484,上身,下身
AB15394,BA5559,上身,下身
AB15394,BA6487,上身,下身
AB15394,CA1635,上身,下身
AB14426,BA5340,上身,下身
AB14426,BA4479,上身,下身
AB14426,BA5560,上身,下身
AB14426,BA4757,上身,下身
AB14426,BA6682,上身,下身
AB14426,BA5531,上身,下身
AB14426,BA5416,上身,下身
AB14426,BA5483,上身,下身
AB14426,CA1635,上身,下身
AB14426,DA9194,上身,下身
AB14426,DA9017,上身,下身
AB14426,BA5739,上身,下身
AB14426,DA9318,上身,下身
AB14426,BA5809,上身,下身
AB14426,CA2251,上身,下身
AB14426,BA5076,上身,下身
AB14426,BA6466,上身,下身
AB14426,BA5808,上身,下身
AB14426,BA4996,上身,下身
AB14426,DA8672,上身,下身
AB14722,DA9125,上身,下身
AB14722,DA9343,上身,下身
AB14722,BA5918,上身,下身
AB14722,CA2185,上身,下身
AB14722,BA6438,上身,下身
AB14722,CA1982,上身,下身
AB14722,BA6085,上身,下身
AB14722,BA6387,上身,下身
AB14722,BA6783,上身,下身
AB14722,DA8969,上身,下身
AB14722,BA6503,上身,下身
AB14722,CA2503,上身,下身
AB14722,DA8946,上身,下身
AB14722,BA5557,上身,下身
AB14722,BA5969,上身,下身
AB14722,BA4686,上身,下身
AB14722,CA2375,上身,下身
AB14722,BA5508,上身,下身
AB14722,CA1829,上身,下身
AB14722,BA6441,上身,下身
DA8965,BA2211,上身,下身
DA8965,BA5997,上身,下身
DA8965,BA5301,上身,下身
DA8965,CA2146,上身,下身
DA8965,BA2755,上身,下身
DA8965,CA1825,上身,下身
DA8965,BA5245,上身,下身
DA8965,BA5927,上身,下身
DA8965,BA5904,上身,下身
DA8965,BA5605,上身,下身
DA8965,BA6735,上身,下身
DA8965,BA6567,上身,下身
DA8965,BA5264,上身,下身
DA8965,CA2010,上身,下身
DA8965,CA1411,上身,下身
DA8965,BA5880,上身,下身
DA8965,BA6546,上身,下身
DA8965,BA6675,上身,下身
DA8965,BA5716,上身,下身
DA8965,CA1685,上身,下身
AB15632,BA5178,上身,下身
AB15632,BA4552,上身,下身
AB15632,DA9207,上身,下身
AB15632,CA2092,上身,下身
AB15632,DA8983,上身,下身
AB15632,BA5050,上身,下身
AB15632,CA2079,上身,下身
AB15632,BA5317,上身,下身
AB15632,BA6122,上身,下身
AB15632,BA5464,上身,下身
AB15632,CA1430,上身,下身
AB15632,CA1494,上身,下身
AB15632,BA6258,上身,下身
AB15632,DA8973,上身,下身
AB15632,BA3255,上身,下身
AB15632,BA6447,上身,下身
AB15632,CA1979,上身,下身
AB15632,BA6406,上身,下身
AB15632,BA6287,上身,下身
AB15632,CA1353,上身,下身
AB14366,BA6624,上身,下身
AB14366,BA6614,上身,下身
AB14366,CA1987,上身,下身
AB14366,BA5732,上身,下身
AB14366,BA6191,上身,下身
AB14366,BA6112,上身,下身
AB14366,BA6706,上身,下身
AB14366,BA6133,上身,下身
AB14366,DA9193,上身,下身
AB14366,BA3860,上身,下身
AB14366,BA6623,上身,下身
AB14366,DA9138,上身,下身
AB14366,BA6203,上身,下身
AB14366,BA6724,上身,下身
AB14366,CA2417,上身,下身
AB14366,BA6134,上身,下身
AB14366,CA2586,上身,下身
AB14366,BA6689,上身,下身
AB14366,CA1950,上身,下身
AB14366,BA5414,上身,下身
AB16037,CA2092,上身,下身
AB16037,BA5178,上身,下身
AB16037,DA9207,上身,下身
AB16037,DA8983,上身,下身
AB16037,BA5464,上身,下身
AB16037,CA2079,上身,下身
AB16037,CA1430,上身,下身
AB16037,BA5050,上身,下身
AB16037,BA6122,上身,下身
AB16037,BA5317,上身,下身
AB16037,CA1494,上身,下身
AB16037,CA1353,上身,下身
AB16037,CA1979,上身,下身
AB16037,BA4552,上身,下身
AB16037,CA1724,上身,下身
AB16037,BA6406,上身,下身
AB16037,BA4562,上身,下身
AB16037,BA5243,上身,下身
AB16037,DA9320,上身,下身
AB16037,BA5954,上身,下身
AB12115,CA2021,上身,下身
AB12115,BA5672,上身,下身
AB12115,BA6627,上身,下身
AB12115,BA5076,上身,下身
AB12115,CA2327,上身,下身
AB12115,BA4293,上身,下身
AB12115,CA2355,上身,下身
AB12115,BA5483,上身,下身
AB12115,BA5739,上身,下身
AB12115,DA9042,上身,下身
AB12115,BA6039,上身,下身
AB12115,BA5905,上身,下身
AB12115,BA5506,上身,下身
AB12115,DA9318,上身,下身
AB12115,BA5143,上身,下身
AB12115,BA5531,上身,下身
AB12115,BA1812,上身,下身
AB12115,BA5016,上身,下身
AB12115,BA6079,上身,下身
AB12115,BA5244,上身,下身
AB13786,BA5801,上身,下身
AB13786,BA6588,上身,下身
AB13786,DA8756,上身,下身
AB13786,CA2275,上身,下身
AB13786,BA5860,上身,下身
AB13786,CA1578,上身,下身
AB13786,DA8743,上身,下身
AB13786,CA2281,上身,下身
AB13786,BA4716,上身,下身
AB13786,BA5209,上身,下身
AB13786,CA1876,上身,下身
AB13786,CA2459,上身,下身
AB13786,BA6436,上身,下身
AB13786,CA1203,上身,下身
AB13786,CA2022,上身,下身
AB13786,BA5391,上身,下身
AB13786,DA6386,上身,下身
AB13786,BA5689,上身,下身
AB13786,BA6069,上身,下身
AB13786,BA6726,上身,下身
EA2696,CA1726,上身,下身
EA2696,BA4177,上身,下身
EA2696,CA1700,上身,下身
EA2696,BA2755,上身,下身
EA2696,BA5792,上身,下身
EA2696,BA5733,上身,下身
EA2696,BA5997,上身,下身
EA2696,BA5927,上身,下身
EA2696,BA5605,上身,下身
EA2696,BA5514,上身,下身
EA2696,BA2211,上身,下身
EA2696,BA5021,上身,下身
EA2696,BA5301,上身,下身
EA2696,BA6546,上身,下身
EA2696,BA5647,上身,下身
EA2696,CA2086,上身,下身
EA2696,CA2298,上身,下身
EA2696,BA5496,上身,下身
