head_label,tail_label,head_name,tail_name
AB10902,DA9026,上身,下身
AB10902,CA2492,上身,下身
AB10902,DA8980,上身,下身
AB10902,DA9002,上身,下身
AB10902,CA2407,上身,下身
AB10902,DA9094,上身,下身
AB10902,DA9277,上身,下身
AB10902,BA6530,上身,下身
AB10902,BA6623,上身,下身
AB10902,BA6724,上身,下身
AB10902,DA9193,上身,下身
AB10902,BA6706,上身,下身
AB10902,BA6624,上身,下身
AB10902,BA6614,上身,下身
AB10902,DA9138,上身,下身
AB10902,CA2586,上身,下身
AB10902,CA2417,上身,下身
AB10902,BA6671,上身,下身
AB10902,BA6262,上身,下身
AB10902,DA9029,上身,下身
AB9475,CA1952,上身,下身
AB9475,CA1933,上身,下身
AB9475,CA1957,上身,下身
AB9475,BA4840,上身,下身
AB9475,BA5078,上身,下身
AB9475,CA2053,上身,下身
AB9475,BA6537,上身,下身
AB9475,DA9017,上身,下身
AB9475,CA2452,上身,下身
AB9475,CA2525,上身,下身
AB9475,BA6436,上身,下身
AB9475,CA2499,上身,下身
AB9475,BA6445,上身,下身
AB9475,DA8946,上身,下身
AB9475,DA9045,上身,下身
AB9475,DA9003,上身,下身
AB9475,BA6520,上身,下身
AB9475,DA9073,上身,下身
AB9475,CA2446,上身,下身
AB9475,BA6510,上身,下身
AB16903,BA6466,上身,下身
AB16903,DA8990,上身,下身
AB16903,DA8995,上身,下身
AB16903,DA8948,上身,下身
AB16903,BA6430,上身,下身
AB16903,BA6597,上身,下身
AB16903,CA2560,上身,下身
AB16903,BA2694,上身,下身
AB16903,DA8951,上身,下身
AB16903,BA6396,上身,下身
AB16903,CA2535,上身,下身
AB16903,DA8898,上身,下身
AB16903,CA2500,上身,下身
AB16903,DA9113,上身,下身
AB16903,DA9100,上身,下身
AB16903,DA9147,上身,下身
AB16903,BA6428,上身,下身
AB16903,BA6689,上身,下身
AB16903,DA8949,上身,下身
AB16903,BA6398,上身,下身
ea2660,BA5444,上身,下身
ea2660,DA9003,上身,下身
ea2660,DA9094,上身,下身
ea2660,CA2525,上身,下身
ea2660,CA2499,上身,下身
ea2660,DA9073,上身,下身
ea2660,DA8980,上身,下身
ea2660,DA9017,上身,下身
ea2660,BA6537,上身,下身
ea2660,BA6520,上身,下身
ea2660,CA2492,上身,下身
ea2660,CA2458,上身,下身
ea2660,DA8946,上身,下身
ea2660,BA6436,上身,下身
ea2660,BA3888,上身,下身
ea2660,CA2452,上身,下身
ea2660,DA9026,上身,下身
ea2660,DA9045,上身,下身
ea2660,BA6477,上身,下身
ea2660,BA6435,上身,下身
AB12027,DA8595,上身,下身
AB12027,BA6644,上身,下身
AB12027,DA3191,上身,下身
AB12027,BA2730,上身,下身
AB12027,CA2470,上身,下身
AB12027,BA6502,上身,下身
