head_label,tail_label,head_name,tail_name
AB17083,CA2578,上身,下身
AB17083,CA2364,上身,下身
AB17083,CA2400,上身,下身
AB17083,CA2395,上身,下身
AB17083,CA1082,上身,下身
AB17083,BA6377,上身,下身
AB17083,BA6313,上身,下身
AB17083,CA2608,上身,下身
AB17083,BA6595,上身,下身
AB17083,DA9152,上身,下身
AB17083,DA9160,上身,下身
AB17083,BA6272,上身,下身
AB17083,CA2601,上身,下身
AB17083,BA6361,上身,下身
AB17083,DA8824,上身,下身
AB17083,BA6256,上身,下身
AB17083,BA2080,上身,下身
AB17083,CA2598,上身,下身
AB17083,CA2563,上身,下身
AB17083,BA6691,上身,下身
AB15345,CA1927,上身,下身
AB15345,CA1970,上身,下身
AB15345,CA1054,上身,下身
AB15345,CA1536,上身,下身
AB15345,BA3769,上身,下身
AB15345,BA5156,上身,下身
AB15345,BA2250,上身,下身
AB15345,BA5774,上身,下身
AB15345,BA4816,上身,下身
AB15345,CA1986,上身,下身
AB15345,BA5173,上身,下身
AB15345,CA1547,上身,下身
AB15345,BA5803,上身,下身
AB15345,CA1203,上身,下身
AB15345,CA1909,上身,下身
AB15345,BA3684,上身,下身
AB15345,BA3940,上身,下身
AB15345,BA6058,上身,下身
AB15345,BA2067,上身,下身
AB15345,BA6111,上身,下身
AB7570,BA5278,上身,下身
AB7570,BA5444,上身,下身
AB7570,BA4803,上身,下身
AB7570,BA5871,上身,下身
AB7570,BA2625,上身,下身
AB7570,BA5613,上身,下身
AB7570,BA3392,上身,下身
AB7570,BA6155,上身,下身
AB7570,BA5536,上身,下身
AB7570,BA3888,上身,下身
AB7570,BA5556,上身,下身
AB7570,CA1530,上身,下身
AB7570,BA5270,上身,下身
AB7570,BA4735,上身,下身
AB7570,BA5987,上身,下身
AB7570,BA3190,上身,下身
AB7570,CA2026,上身,下身
AB7570,BA5947,上身,下身
AB7570,BA2461,上身,下身
AB7570,BA3913,上身,下身
AB13843,BA5847,上身,下身
AB13843,BA5846,上身,下身
AB13843,BA6120,上身,下身
AB13843,BA6122,上身,下身
AB13843,BA5976,上身,下身
AB13843,BA5602,上身,下身
AB13843,BA5845,上身,下身
AB13843,BA5871,上身,下身
AB13843,BA6005,上身,下身
AB13843,CA2095,上身,下身
AB13843,BA6076,上身,下身
AB13843,BA5239,上身,下身
AB13843,BA5278,上身,下身
AB13843,BA5444,上身,下身
AB13843,BA5593,上身,下身
AB13843,BA2625,上身,下身
AB13843,BA5984,上身,下身
AB13843,BA5206,上身,下身
AB13843,BA5904,上身,下身
AB13843,BA6068,上身,下身
AB9218,BA5603,上身,下身
AB9218,CA2161,上身,下身
AB9218,BA5173,上身,下身
AB9218,CA2157,上身,下身
AB9218,CA2274,上身,下身
AB9218,BA6019,上身,下身
AB9218,CA2290,上身,下身
AB9218,CA1870,上身,下身
AB9218,BA5686,上身,下身
AB9218,BA5579,上身,下身
AB9218,CA2294,上身,下身
AB9218,BA2755,上身,下身
AB9218,CA2212,上身,下身
AB9218,BA5478,上身,下身
AB9218,CA1922,上身,下身
AB9218,BA3940,上身,下身
AB9218,CA1882,上身,下身
AB9218,CA1816,上身,下身
AB9218,BA6163,上身,下身
AB9218,CA1448,上身,下身
AB15869,CA2395,上身,下身
AB15869,CA2400,上身,下身
AB15869,CA2578,上身,下身
AB15869,BA6313,上身,下身
AB15869,DA9152,上身,下身
AB15869,CA2364,上身,下身
AB15869,CA2608,上身,下身
AB15869,DA9160,上身,下身
AB15869,CA1082,上身,下身
AB15869,BA6377,上身,下身
AB15869,BA6272,上身,下身
AB15869,CA2388,上身,下身
AB15869,BA6361,上身,下身
AB15869,BA6691,上身,下身
AB15869,BA6595,上身,下身
AB15869,CA2598,上身,下身
AB15869,BA6256,上身,下身
AB15869,BA2080,上身,下身
AB15869,DA8824,上身,下身
AB15869,CA2601,上身,下身
AB14607,CA2161,上身,下身
AB14607,CA1903,上身,下身
AB14607,CA2274,上身,下身
AB14607,CA1859,上身,下身
AB14607,BA5173,上身,下身
AB14607,BA5603,上身,下身
AB14607,BA3940,上身,下身
AB14607,CA1970,上身,下身
AB14607,CA2337,上身,下身
AB14607,CA2212,上身,下身
AB14607,BA5595,上身,下身
AB14607,CA2157,上身,下身
AB14607,BA2755,上身,下身
AB14607,BA6058,上身,下身
AB14607,CA2294,上身,下身
AB14607,CA1986,上身,下身
AB14607,CA1203,上身,下身
AB14607,CA2021,上身,下身
AB14607,BA6179,上身,下身
AB14607,BA5156,上身,下身
AB7754,BA5888,上身,下身
AB7754,BA5444,上身,下身
AB7754,BA5191,上身,下身
AB7754,BA5847,上身,下身
AB7754,BA2625,上身,下身
AB7754,BA6116,上身,下身
AB7754,BA5441,上身,下身
AB7754,BA5206,上身,下身
AB7754,BA4803,上身,下身
AB7754,BA5685,上身,下身
AB7754,BA5849,上身,下身
AB7754,BA5278,上身,下身
AB7754,BA5099,上身,下身
AB7754,BA5297,上身,下身
AB7754,CA1530,上身,下身
AB7754,BA6053,上身,下身
AB7754,BA5273,上身,下身
AB7754,BA5896,上身,下身
AB7754,BA5851,上身,下身
AB7754,BA6076,上身,下身
AB13179,BA5857,上身,下身
AB13179,BA5696,上身,下身
AB13179,BA6006,上身,下身
AB13179,BA5624,上身,下身
AB13179,CA2044,上身,下身
AB13179,BA5606,上身,下身
AB13179,BA4952,上身,下身
AB13179,CA1518,上身,下身
AB13179,BA3972,上身,下身
AB13179,BA5710,上身,下身
AB13179,BA4177,上身,下身
AB13179,CA1934,上身,下身
AB13179,BA6201,上身,下身
AB13179,BA5475,上身,下身
AB13179,BA5190,上身,下身
AB13179,BA5587,上身,下身
AB13179,BA6197,上身,下身
AB13179,CA1999,上身,下身
AB13179,CA2072,上身,下身
AB13179,CA1732,上身,下身
AB15800,CA2389,上身,下身
AB15800,BA6198,上身,下身
AB15800,CA2370,上身,下身
AB15800,BA6363,上身,下身
AB15800,DA9370,上身,下身
AB15800,BA6729,上身,下身
AB15800,DA8715,上身,下身
AB15800,BA6606,上身,下身
AB15800,BA6740,上身,下身
AB15800,DA8700,上身,下身
AB15800,CA2398,上身,下身
AB15800,BA6789,上身,下身
AB15800,DA9301,上身,下身
AB15800,BA6670,上身,下身
AB15800,CA2414,上身,下身
AB15800,DA9154,上身,下身
AB15800,CA2365,上身,下身
AB15800,BA6357,上身,下身
AB15800,BA6675,上身,下身
AB15800,CA2369,上身,下身
EA1428,CA1718,上身,下身
EA1428,BA5639,上身,下身
EA1428,BA2258,上身,下身
EA1428,BA5966,上身,下身
EA1428,BA6142,上身,下身
EA1428,CA1921,上身,下身
EA1428,CA1950,上身,下身
EA1428,BA4886,上身,下身
EA1428,CA1731,上身,下身
EA1428,BA5545,上身,下身
EA1428,BA6002,上身,下身
EA1428,BA5914,上身,下身
EA1428,CA2281,上身,下身
EA1428,BA5994,上身,下身
EA1428,BA5189,上身,下身
EA1428,CA2284,上身,下身
