head_label,tail_label,head_name,tail_name
AB17083,CA2578,上身,下身
AB17083,CA2364,上身,下身
AB17083,CA2400,上身,下身
AB17083,CA2395,上身,下身
AB17083,CA1082,上身,下身
AB17083,BA6377,上身,下身
AB17083,BA6313,上身,下身
AB17083,CA2608,上身,下身
AB17083,BA6595,上身,下身
AB17083,DA9152,上身,下身
AB15345,CA1927,上身,下身
AB15345,CA1970,上身,下身
AB15345,CA1054,上身,下身
AB15345,CA1536,上身,下身
AB15345,BA3769,上身,下身
AB15345,BA5156,上身,下身
AB15345,BA2250,上身,下身
AB15345,BA5774,上身,下身
AB15345,BA4816,上身,下身
AB15345,CA1986,上身,下身
AB7570,BA5278,上身,下身
AB7570,BA5444,上身,下身
AB7570,BA4803,上身,下身
AB7570,BA5871,上身,下身
AB7570,BA2625,上身,下身
AB7570,BA5613,上身,下身
AB7570,BA3392,上身,下身
AB7570,BA6155,上身,下身
AB7570,BA5536,上身,下身
AB7570,BA3888,上身,下身
AB13843,BA5847,上身,下身
AB13843,BA5846,上身,下身
AB13843,BA6120,上身,下身
AB13843,BA6122,上身,下身
AB13843,BA5976,上身,下身
AB13843,BA5602,上身,下身
AB13843,BA5845,上身,下身
AB13843,BA5871,上身,下身
AB13843,BA6005,上身,下身
AB13843,CA2095,上身,下身
AB9218,BA5603,上身,下身
AB9218,CA2161,上身,下身
AB9218,BA5173,上身,下身
AB9218,CA2157,上身,下身
AB9218,CA2274,上身,下身
AB9218,BA6019,上身,下身
AB9218,CA2290,上身,下身
AB9218,CA1870,上身,下身
AB9218,BA5686,上身,下身
AB9218,BA5579,上身,下身
AB15869,CA2395,上身,下身
AB15869,CA2400,上身,下身
AB15869,CA2578,上身,下身
AB15869,BA6313,上身,下身
AB15869,DA9152,上身,下身
AB15869,CA2364,上身,下身
AB15869,CA2608,上身,下身
AB15869,DA9160,上身,下身
AB15869,CA1082,上身,下身
AB15869,BA6377,上身,下身
AB14607,CA2161,上身,下身
AB14607,CA1903,上身,下身
AB14607,CA2274,上身,下身
AB14607,CA1859,上身,下身
AB14607,BA5173,上身,下身
AB14607,BA5603,上身,下身
AB14607,BA3940,上身,下身
AB14607,CA1970,上身,下身
AB14607,CA2337,上身,下身
AB14607,CA2212,上身,下身
AB7754,BA5888,上身,下身
AB7754,BA5444,上身,下身
AB7754,BA5191,上身,下身
AB7754,BA5847,上身,下身
AB7754,BA2625,上身,下身
AB7754,BA6116,上身,下身
AB7754,BA5441,上身,下身
AB7754,BA5206,上身,下身
AB7754,BA4803,上身,下身
AB7754,BA5685,上身,下身
AB13179,BA5857,上身,下身
AB13179,BA5696,上身,下身
AB13179,BA6006,上身,下身
AB13179,BA5624,上身,下身
AB13179,CA2044,上身,下身
AB13179,BA5606,上身,下身
AB13179,BA4952,上身,下身
AB13179,CA1518,上身,下身
AB13179,BA3972,上身,下身
AB13179,BA5710,上身,下身
AB15800,CA2389,上身,下身
AB15800,BA6198,上身,下身
AB15800,CA2370,上身,下身
AB15800,BA6363,上身,下身
AB15800,DA9370,上身,下身
AB15800,BA6729,上身,下身
AB15800,DA8715,上身,下身
AB15800,BA6606,上身,下身
AB15800,BA6740,上身,下身
AB15800,DA8700,上身,下身
EA1428,CA1718,上身,下身
EA1428,BA5639,上身,下身
EA1428,BA2258,上身,下身
EA1428,BA5966,上身,下身
EA1428,BA6142,上身,下身
EA1428,CA1921,上身,下身
EA1428,BA4886,上身,下身
EA1428,CA1731,上身,下身
EA1428,BA5545,上身,下身
EA1428,BA6002,上身,下身
AB13041,CA1927,上身,下身
AB13041,BA4816,上身,下身
AB13041,CA1909,上身,下身
AB13041,BA3769,上身,下身
AB13041,BA4719,上身,下身
AB13041,BA6111,上身,下身
AB13041,BA3799,上身,下身
AB13041,BA2250,上身,下身
AB13041,BA5477,上身,下身
AB13041,BA5774,上身,下身
AB17013,CA2500,上身,下身
AB17013,BA5115,上身,下身
AB17013,CA2470,上身,下身
AB17013,CA1982,上身,下身
AB17013,DA9003,上身,下身
AB17013,BA6406,上身,下身
AB17013,DA9141,上身,下身
AB17013,BA5931,上身,下身
AB17013,DA8940,上身,下身
AB17013,DA9125,上身,下身
AB13003,CA1948,上身,下身
AB13003,CA1937,上身,下身
AB13003,BA5690,上身,下身
AB13003,CA2011,上身,下身
AB13003,CA1214,上身,下身
AB13003,CA2249,上身,下身
AB13003,BA5870,上身,下身
AB13003,CA1899,上身,下身
AB13003,CA1961,上身,下身
AB13003,BA5026,上身,下身
AB15418,BA6605,上身,下身
AB15418,BA6632,上身,下身
AB15418,BA6314,上身,下身
AB15418,DA9240,上身,下身
AB15418,BA6696,上身,下身
AB15418,BA6682,上身,下身
AB15418,DA9318,上身,下身
AB15418,DA8942,上身,下身
AB15418,BA6627,上身,下身
AB15418,BA6645,上身,下身
AB13460,BA5931,上身,下身
AB13460,BA5115,上身,下身
AB13460,BA3916,上身,下身
AB13460,CA2037,上身,下身
AB13460,CA1703,上身,下身
AB13460,CA1112,上身,下身
AB13460,BA6038,上身,下身
AB13460,DA9141,上身,下身
AB13460,BA4823,上身,下身
AB13460,BA5553,上身,下身
EA2703,CA1846,上身,下身
EA2703,BA5434,上身,下身
EA2703,CA2279,上身,下身
EA2703,CA1850,上身,下身
EA2703,CA2179,上身,下身
EA2703,BA6120,上身,下身
EA2703,CA2152,上身,下身
EA2703,CA1854,上身,下身
EA2703,CA2228,上身,下身
EA2703,CA2145,上身,下身
AB14390,BA5870,上身,下身
AB14390,BA5686,上身,下身
AB14390,CA1924,上身,下身
AB14390,BA6104,上身,下身
AB14390,CA1908,上身,下身
AB14390,CA1916,上身,下身
AB14390,CA2294,上身,下身
AB14390,CA1769,上身,下身
AB14390,BA5358,上身,下身
AB14390,CA2276,上身,下身
AB11023,BA5639,上身,下身
AB11023,BA5545,上身,下身
AB11023,BA5908,上身,下身
AB11023,BA5795,上身,下身
AB11023,CA2281,上身,下身
AB11023,BA5442,上身,下身
AB11023,CA1950,上身,下身
AB11023,BA5289,上身,下身
AB11023,BA5966,上身,下身
AB11023,BA6230,上身,下身
AB13036,CA1933,上身,下身
AB13036,BA4021,上身,下身
AB13036,BA5450,上身,下身
AB13036,CA1558,上身,下身
AB13036,BA4931,上身,下身
AB13036,CA2053,上身,下身
AB13036,BA4899,上身,下身
AB13036,BA4957,上身,下身
AB13036,BA4849,上身,下身
AB13036,CA1578,上身,下身
EA2756,BA5230,上身,下身
EA2756,CA1840,上身,下身
EA2756,BA6189,上身,下身
EA2756,BA5427,上身,下身
EA2756,BA5442,上身,下身
EA2756,CA1518,上身,下身
EA2756,BA5190,上身,下身
EA2756,BA5839,上身,下身
EA2756,BA6203,上身,下身
EA2756,BA5998,上身,下身
AB14690,CA2149,上身,下身
AB14690,CA1886,上身,下身
AB14690,BA4803,上身,下身
AB14690,BA5826,上身,下身
AB14690,BA2790,上身,下身
AB14690,BA5444,上身,下身
