head_label,tail_label,head_name,tail_name
AB13527,BA4778,上身,下身
AB13527,CA2095,上身,下身
AB13527,DA9093,上身,下身
AB13527,DA9210,上身,下身
AB13527,CA2228,上身,下身
AB13527,CA1950,上身,下身
AB13527,DA8942,上身,下身
AB13527,BA5720,上身,下身
AB13527,BA6424,上身,下身
AB13527,BA6104,上身,下身
AB13527,BA5346,上身,下身
AB13527,BA5420,上身,下身
AB13527,DA9156,上身,下身
AB13527,CA2070,上身,下身
AB13527,DA9192,上身,下身
AB13527,BA5546,上身,下身
AB13527,CA2254,上身,下身
AB13527,CA1732,上身,下身
AB13527,CA1351,上身,下身
AB13527,CA1850,上身,下身
AB12684,BA6627,上身,下身
AB12684,CA2498,上身,下身
AB12684,BA5263,上身,下身
AB12684,BA6187,上身,下身
AB12684,BA5310,上身,下身
AB12684,BA4186,上身,下身
AB12684,BA5913,上身,下身
AB12684,BA5347,上身,下身
AB12684,DA9318,上身,下身
AB12684,BA5483,上身,下身
AB12684,BA5533,上身,下身
AB12684,BA5490,上身,下身
AB12684,DA8935,上身,下身
AB12684,BA5898,上身,下身
AB12684,DA2668,上身,下身
AB12684,BA5369,上身,下身
AB12684,BA5563,上身,下身
AB12684,BA6238,上身,下身
AB12684,BA3057,上身,下身
AB12684,BA6396,上身,下身
AB8848,BA4781,上身,下身
AB8848,BA4448,上身,下身
AB8848,BA5145,上身,下身
AB8848,BA5641,上身,下身
AB8848,BA5293,上身,下身
AB8848,BA6620,上身,下身
AB8848,BA5325,上身,下身
AB8848,DA9220,上身,下身
AB8848,CA2325,上身,下身
AB8848,BA4852,上身,下身
AB8848,BA3922,上身,下身
AB8848,BC0021,上身,下身
AB8848,BA4566,上身,下身
AB8848,BA1877,上身,下身
AB8848,BA4724,上身,下身
AB8848,BA4275,上身,下身
AB8848,CA2258,上身,下身
AB8848,BA5491,上身,下身
AB8848,BA3312,上身,下身
AB8848,BA4241,上身,下身
AB13036,CA1825,上身,下身
AB13036,CA1868,上身,下身
AB13036,BA5162,上身,下身
AB13036,BA4464,上身,下身
AB13036,BA6006,上身,下身
AB13036,CA2038,上身,下身
AB13036,BA6256,上身,下身
AB13036,BA6517,上身,下身
AB13036,BA5930,上身,下身
AB13036,CA1649,上身,下身
AB13036,BA6082,上身,下身
AB13036,CA2078,上身,下身
AB13036,BA6400,上身,下身
AB13036,CA2072,上身,下身
AB13036,CA1236,上身,下身
AB13036,CA1700,上身,下身
AB13036,CA2259,上身,下身
AB13036,BA6058,上身,下身
AB13036,CA1858,上身,下身
AB13036,BA5174,上身,下身
AB17081,BA5418,上身,下身
AB17081,BA6425,上身,下身
AB17081,CA2142,上身,下身
AB17081,BA5536,上身,下身
AB17081,BA4241,上身,下身
AB17081,CA1978,上身,下身
AB17081,BA6620,上身,下身
AB17081,BA5042,上身,下身
AB17081,BA5635,上身,下身
AB17081,BA6177,上身,下身
AB17081,CA2279,上身,下身
AB17081,BA5968,上身,下身
AB17081,BA6130,上身,下身
AB17081,BA6101,上身,下身
AB17081,BA6186,上身,下身
AB17081,CA2272,上身,下身
AB17081,BA5145,上身,下身
AB17081,BA6061,上身,下身
AB17081,DA9160,上身,下身
AB17081,BA5524,上身,下身
AB17063,CA2306,上身,下身
AB17063,BA4921,上身,下身
AB17063,BA5015,上身,下身
AB17063,BA4816,上身,下身
AB17063,DA6091,上身,下身
AB17063,BA2123,上身,下身
AB17063,BA4021,上身,下身
AB17063,CA1793,上身,下身
AB17063,BA6669,上身,下身
AB17063,BA6111,上身,下身
AB17063,DA9042,上身,下身
AB17063,BA4769,上身,下身
AB17063,DA9239,上身,下身
AB17063,BA5704,上身,下身
AB17063,BA4056,上身,下身
AB17063,BA6717,上身,下身
AB17063,CA2232,上身,下身
AB17063,BA6505,上身,下身
AB17063,BA6693,上身,下身
AB17063,BA3915,上身,下身
AB12116,BA5704,上身,下身
AB12116,CA1999,上身,下身
AB12116,DA6091,上身,下身
AB12116,BA6079,上身,下身
AB12116,CA2306,上身,下身
AB12116,CA1114,上身,下身
AB12116,DA9042,上身,下身
AB12116,BA4021,上身,下身
AB12116,BA5869,上身,下身
AB12116,BA6111,上身,下身
AB12116,CA726,上身,下身
AB12116,CA1853,上身,下身
AB12116,DA8676,上身,下身
AB12116,CA1793,上身,下身
AB12116,BA4769,上身,下身
AB12116,BA3889,上身,下身
AB12116,BA6676,上身,下身
AB12116,DA9239,上身,下身
AB12116,BA6669,上身,下身
AB12116,BA5321,上身,下身
AB9217,BA3940,上身,下身
AB9217,BA5624,上身,下身
AB9217,BA2219,上身,下身
AB9217,CA662,上身,下身
AB9217,BA6151,上身,下身
AB9217,BA5521,上身,下身
AB9217,BA5208,上身,下身
AB9217,BA5599,上身,下身
AB9217,BA4800,上身,下身
AB9217,DA9044,上身,下身
AB9217,BA4398,上身,下身
AB9217,BA5509,上身,下身
AB9217,BA6047,上身,下身
AB9217,BA5438,上身,下身
AB9217,CA1953,上身,下身
AB9217,DA9139,上身,下身
AB9217,BA4994,上身,下身
AB9217,BA6530,上身,下身
AB9217,DA9030,上身,下身
AB9217,CA1743,上身,下身
AB12888,CA2185,上身,下身
AB12888,BA5016,上身,下身
AB12888,BA5366,上身,下身
AB12888,BA5358,上身,下身
AB12888,CA2393,上身,下身
AB12888,CA2196,上身,下身
AB12888,CA2076,上身,下身
AB12888,BA6570,上身,下身
AB12888,CA2021,上身,下身
AB12888,CA2250,上身,下身
AB12888,DA8841,上身,下身
AB12888,BA5992,上身,下身
AB12888,BA5941,上身,下身
AB12888,CA1353,上身,下身
AB12888,DA9132,上身,下身
AB12888,BA6649,上身,下身
AB12888,BA6432,上身,下身
AB12888,BA5993,上身,下身
AB12888,BA5340,上身,下身
AB12888,BA6025,上身,下身
AB8781,CA1905,上身,下身
AB8781,BA5439,上身,下身
AB8781,CA2179,上身,下身
AB8781,BA5310,上身,下身
AB8781,CA1635,上身,下身
AB8781,BA6238,上身,下身
AB8781,BA5369,上身,下身
AB8781,CA2533,上身,下身
AB8781,BA5445,上身,下身
AB8781,BA4914,上身,下身
AB8781,DA8935,上身,下身
AB8781,CA1851,上身,下身
AB8781,BA5711,上身,下身
AB8781,BA5345,上身,下身
