head_label,tail_label,head_name,tail_name
AB12010,BA4601,上身,下身
AB12010,CA1966,上身,下身
AB12010,CA2429,上身,下身
AB12010,BA5672,上身,下身
AB12010,DA9277,上身,下身
AB12010,BA5755,上身,下身
AB12010,BA6505,上身,下身
AB12010,BA4971,上身,下身
AB12010,DA8961,上身,下身
AB12010,BA2487,上身,下身
AB12010,BA5546,上身,下身
AB12010,CA662,上身,下身
AB12010,BA3922,上身,下身
AB12010,BA4841,上身,下身
AB12010,BA5347,上身,下身
AB12010,BA4075,上身,下身
AB12010,BA5803,上身,下身
AB12010,CA2533,上身,下身
AB12010,CA1603,上身,下身
AB12010,BA3593,上身,下身
AB10088,BA6187,上身,下身
AB10088,BA5457,上身,下身
AB10088,BH0131,上身,下身
AB10088,BA6712,上身,下身
AB10088,BA5042,上身,下身
AB10088,BA4274,上身,下身
AB10088,BA5162,上身,下身
AB10088,DA9240,上身,下身
AB10088,CA2078,上身,下身
AB10088,BA5994,上身,下身
AB10088,BA6653,上身,下身
AB10088,BA5657,上身,下身
AB10088,BA6626,上身,下身
AB10088,DA8643,上身,下身
AB10088,CA1518,上身,下身
AB10088,BA5827,上身,下身
AB10088,BA5371,上身,下身
AB10088,DA9132,上身,下身
AB10088,BA5808,上身,下身
AB10088,BA6063,上身,下身
AB7858,DA8823,上身,下身
AB7858,DA8756,上身,下身
AB7858,CA2232,上身,下身
AB7858,BA4770,上身,下身
AB7858,BA6087,上身,下身
AB7858,DA9002,上身,下身
AB7858,DA9005,上身,下身
AB7858,CA1487,上身,下身
AB7858,CA2190,上身,下身
AB7858,CA1250,上身,下身
AB7858,CA2553,上身,下身
AB7858,BA6088,上身,下身
AB7858,BA5348,上身,下身
AB7858,DA9141,上身,下身
AB7858,DA8973,上身,下身
AB7858,BA5893,上身,下身
AB7858,DA9301,上身,下身
AB7858,BA4441,上身,下身
AB7858,DA9042,上身,下身
AB7858,CA2496,上身,下身
EA3157,BA5818,上身,下身
EA3157,CA2488,上身,下身
EA3157,BA5897,上身,下身
EA3157,BA4360,上身,下身
EA3157,BA5381,上身,下身
EA3157,DA9220,上身,下身
EA3157,BA2626,上身,下身
EA3157,BA5909,上身,下身
EA3157,BA5639,上身,下身
EA3157,CA1210,上身,下身
EA3157,BA5092,上身,下身
EA3157,BA3327,上身,下身
EA3157,BA5506,上身,下身
EA3157,B1542,上身,下身
EA3157,CA1791,上身,下身
EA3157,BA5015,上身,下身
EA3157,CA2106,上身,下身
EA3157,BA5845,上身,下身
EA3157,BA3864,上身,下身
EA3157,BA5739,上身,下身
AB12317,CA1977,上身,下身
AB12317,BA2574,上身,下身
AB12317,DA9094,上身,下身
AB12317,DA9192,上身,下身
AB12317,BA2790,上身,下身
AB12317,DA8676,上身,下身
AB12317,BA5618,上身,下身
AB12317,CA1873,上身,下身
AB12317,CA1782,上身,下身
AB12317,BA5750,上身,下身
AB12317,CA1990,上身,下身
AB12317,CA1959,上身,下身
AB12317,CA1674,上身,下身
AB12317,BA4626,上身,下身
AB12317,DA8945,上身,下身
AB12317,BA5269,上身,下身
AB12317,BA5826,上身,下身
AB12317,BA5683,上身,下身
AB12317,CA764,上身,下身
AB12317,BA5482,上身,下身
AB14904,BA6376,上身,下身
AB14904,DA9100,上身,下身
AB14904,BA5913,上身,下身
AB14904,CA2458,上身,下身
AB14904,CA2327,上身,下身
AB14904,DA9009,上身,下身
AB14904,BA2156,上身,下身
AB14904,BA6490,上身,下身
AB14904,BA4247,上身,下身
AB14904,CA2271,上身,下身
AB14904,CA2495,上身,下身
AB14904,CA2286,上身,下身
AB14904,BA6435,上身,下身
AB14904,DA9039,上身,下身
AB14904,CA1450,上身,下身
AB14904,DA8980,上身,下身
AB14904,BA6428,上身,下身
AB14904,DA9185,上身,下身
AB14904,CA1764,上身,下身
AB14904,BA6704,上身,下身
AB12486,BA5619,上身,下身
AB12486,BA4972,上身,下身
AB12486,BA5711,上身,下身
AB12486,BA5450,上身,下身
AB12486,BA5730,上身,下身
AB12486,BA3593,上身,下身
AB12486,CA1930,上身,下身
AB12486,CA2274,上身,下身
AB12486,BA5251,上身,下身
AB12486,BA5186,上身,下身
AB12486,DA9098,上身,下身
AB12486,BA6621,上身,下身
AB12486,BA6817,上身,下身
AB12486,CA1989,上身,下身
AB12486,BA5244,上身,下身
AB12486,BA4275,上身,下身
AB12486,CA1813,上身,下身
AB12486,BA5781,上身,下身
AB12486,BA6721,上身,下身
AB12486,CA2096,上身,下身
AB14240,CA2336,上身,下身
AB14240,CA2281,上身,下身
AB14240,BA5283,上身,下身
AB14240,DA9045,上身,下身
AB14240,BA6669,上身,下身
AB14240,BA5016,上身,下身
AB14240,BA6526,上身,下身
AB14240,BA2694,上身,下身
AB14240,BA4362,上身,下身
AB14240,BA5639,上身,下身
AB14240,BA6495,上身,下身
AB14240,CA2498,上身,下身
AB14240,BA6649,上身,下身
AB14240,BA5203,上身,下身
AB14240,BA4719,上身,下身
AB14240,BA1595,上身,下身
AB14240,BA5227,上身,下身
AB14240,CA1795,上身,下身
AB14240,CA2250,上身,下身
AB14240,BA5743,上身,下身
AB17017,CA2021,上身,下身
AB17017,BA6094,上身,下身
AB17017,BA5828,上身,下身
