head_label,tail_label,head_name,tail_name
AB13344,BA6704,上身,下身
AB13344,CA2350,上身,下身
AB13344,CA2409,上身,下身
AB13344,BA6361,上身,下身
AB13344,DA9343,上身,下身
AB13344,CA2412,上身,下身
AB13344,BA6645,上身,下身
AB13344,CA2375,上身,下身
AB13344,BA2080,上身,下身
AB13344,DA8823,上身,下身
AB13344,BA6398,上身,下身
AB13344,BA6682,上身,下身
AB13344,BA6693,上身,下身
AB13344,DA8547,上身,下身
AB13344,DA9192,上身,下身
AB13344,BA6517,上身,下身
AB13344,BA6706,上身,下身
AB13344,DA9138,上身,下身
AB13344,BA6624,上身,下身
AB13344,DA9193,上身,下身
AB12086,BA6453,上身,下身
AB12086,DA9239,上身,下身
AB12086,DA9132,上身,下身
AB12086,DA9194,上身,下身
AB12086,DA2668,上身,下身
AB12086,BA6626,上身,下身
AB12086,DA8973,上身,下身
AB12086,BA5786,上身,下身
AB12086,BA6646,上身,下身
AB12086,DA9098,上身,下身
AB12086,BA6430,上身,下身
AB12086,DA9100,上身,下身
AB12086,DA9151,上身,下身
AB12086,BA6597,上身,下身
AB12086,DA8935,上身,下身
AB12086,DA9220,上身,下身
AB12086,DA9093,上身,下身
AB12086,DA9207,上身,下身
AB12086,DA8992,上身,下身
AB12086,DA9126,上身,下身
AB16860,BA6580,上身,下身
AB16860,DA9328,上身,下身
AB16860,DA8940,上身,下身
AB16860,DA9147,上身,下身
AB16860,DA8836,上身,下身
AB16860,DA8951,上身,下身
AB16860,DA9094,上身,下身
AB16860,DA9125,上身,下身
AB16860,CA2407,上身,下身
AB16860,CA2190,上身,下身
AB16860,CA1903,上身,下身
AB16860,DA2668,上身,下身
AB16860,DA9044,上身,下身
AB16860,BA4710,上身,下身
AB16860,CA1054,上身,下身
AB16860,DA9194,上身,下身
AB16860,DA9132,上身,下身
AB16860,DA9126,上身,下身
AB16860,DA9100,上身,下身
AB16860,DA8973,上身,下身
AB14477,DA9151,上身,下身
AB14477,DA8992,上身,下身
